TIME,SPEED
13.978,138.3936
13.980,138.3871
13.982,138.3806
13.984,138.3741
13.986,138.3676
13.988,138.3610
13.990,138.3545
13.992,138.3480
13.994,138.3415
13.996,138.3350
13.998,138.3285
14.000,138.3220
14.002,138.3155
14.004,138.3090
14.006,138.3024
14.008,138.2959
14.010,138.2894
14.012,138.2829
14.014,138.2764
14.016,138.2699
14.018,138.2634
14.020,138.2569
14.022,138.2504
14.024,138.2439
14.026,138.2374
14.028,138.2309
14.030,138.2244
14.032,138.2179
14.034,138.2114
14.036,138.2049
14.038,138.1984
14.040,138.1919
14.042,138.1854
14.044,138.1789
14.046,138.1724
14.048,138.1659
14.050,138.1594
14.052,138.1529
14.054,138.1464
14.056,138.1399
14.058,138.1334
14.060,138.1269
14.062,138.1204
14.064,138.1140
14.066,138.1075
14.068,138.1010
14.070,138.0945
14.072,138.0880
14.074,138.0815
14.076,138.0750
14.078,138.0685
14.080,138.0620
14.082,138.0555
14.084,138.0491
14.086,138.0426
14.088,138.0361
14.090,138.0296
14.092,138.0231
14.094,138.0166
14.096,138.0101
14.098,138.0037
14.100,137.9972
14.102,137.9907
14.104,137.9842
14.106,137.9777
14.108,137.9713
14.110,137.9648
14.112,137.9583
14.114,137.9518
14.116,137.9453
14.118,137.9389
14.120,137.9324
14.122,137.9259
14.124,137.9194
14.126,137.9129
14.128,137.9065
14.130,137.9000
14.132,137.8935
14.134,137.8870
14.136,137.8806
14.138,137.8741
14.140,137.8676
14.142,137.8611
14.144,137.8547
14.146,137.8482
14.148,137.8417
14.150,137.8353
14.152,137.8288
14.154,137.8223
14.156,137.8158
14.158,137.8094
14.160,137.8029
14.162,137.7964
14.164,137.7899
14.166,137.7834
14.168,137.7770
14.170,137.7705
14.172,137.7641
14.174,137.7576
14.176,137.7511
14.178,137.7447
14.180,137.7382
14.182,137.7317
14.184,137.7253
14.186,137.7188
14.188,137.7123
14.190,137.7058
14.192,137.6994
14.194,137.6929
14.196,137.6865
14.198,137.6800
14.200,137.6735
14.202,137.6671
14.204,137.6606
14.206,137.6541
14.208,137.6477
14.210,137.6412
14.212,137.6347
14.214,137.6283
14.216,137.6218
14.218,137.6153
14.220,137.6089
14.222,137.6024
14.224,137.5960
14.226,137.5895
14.228,137.5831
14.230,137.5766
14.232,137.5702
14.234,137.5637
14.236,137.5573
14.238,137.5508
14.240,137.5443
14.242,137.5379
14.244,137.5314
14.246,137.5250
14.248,137.5185
14.250,137.5121
14.252,137.5056
14.254,137.4992
14.256,137.4927
14.258,137.4863
14.260,137.4798
14.262,137.4734
14.264,137.4669
14.266,137.4605
14.268,137.4540
14.270,137.4476
14.272,137.4412
14.274,137.4347
14.276,137.4283
14.278,137.4218
14.280,137.4154
14.282,137.4090
14.284,137.4025
14.286,137.3961
14.288,137.3896
14.290,137.3832
14.292,137.3768
14.294,137.3703
14.296,137.3639
14.298,137.3574
14.300,137.3510
14.302,137.3445
14.304,137.3381
14.306,137.3317
14.308,137.3252
14.310,137.3188
14.312,137.3124
14.314,137.3059
14.316,137.2995
14.318,137.2931
14.320,137.2867
14.322,137.2802
14.324,137.2738
14.326,137.2674
14.328,137.2609
14.330,137.2545
14.332,137.2481
14.334,137.2417
14.336,137.2352
14.338,137.2288
14.340,137.2224
14.342,137.2160
14.344,137.2095
14.346,137.2031
14.348,137.1967
14.350,137.1902
14.352,137.1838
14.354,137.1774
14.356,137.1710
14.358,137.1645
14.360,137.1581
14.362,137.1517
14.364,137.1453
14.366,137.1389
14.368,137.1325
14.370,137.1261
14.372,137.1197
14.374,137.1133
14.376,137.1068
14.378,137.1004
14.380,137.0940
14.382,137.0876
14.384,137.0812
14.386,137.0748
14.388,137.0683
14.390,137.0619
14.392,137.0555
14.394,137.0491
14.396,137.0427
14.398,137.0362
14.400,137.0298
14.402,137.0234
14.404,137.0170
14.406,137.0106
14.408,137.0042
14.410,136.9978
14.412,136.9914
14.414,136.9850
14.416,136.9785
14.418,136.9722
14.420,136.9657
14.422,136.9593
14.424,136.9529
14.426,136.9465
14.428,136.9401
14.430,136.9337
14.432,136.9273
14.434,136.9209
14.436,136.9145
14.438,136.9081
14.440,136.9017
14.442,136.8952
14.444,136.8888
14.446,136.8824
14.448,136.8760
14.450,136.8696
14.452,136.8632
14.454,136.8568
14.456,136.8504
14.458,136.8440
14.460,136.8376
14.462,136.8312
14.464,136.8248
14.466,136.8184
14.468,136.8120
14.470,136.8056
14.472,136.7992
14.474,136.7928
14.476,136.7864
14.478,136.7800
14.480,136.7736
14.482,136.7672
14.484,136.7608
14.486,136.7544
14.488,136.7480
14.490,136.7416
14.492,136.7352
14.494,136.7288
14.496,136.7224
14.498,136.7160
14.500,136.7096
14.502,136.7032
14.504,136.6968
14.506,136.6904
14.508,136.6841
14.510,136.6777
14.512,136.6713
14.514,136.6649
14.516,136.6585
14.518,136.6521
14.520,136.6458
14.522,136.6394
14.524,136.6330
14.526,136.6266
14.528,136.6202
14.530,136.6138
14.532,136.6074
14.534,136.6010
14.536,136.5947
14.538,136.5883
14.540,136.5819
14.542,136.5755
14.544,136.5691
14.546,136.5627
14.548,136.5564
14.550,136.5500
14.552,136.5436
14.554,136.5372
14.556,136.5308
14.558,136.5245
14.560,136.5181
14.562,136.5117
14.564,136.5054
14.566,136.4990
14.568,136.4926
14.570,136.4862
14.572,136.4799
14.574,136.4735
14.576,136.4671
14.578,136.4608
14.580,136.4544
14.582,136.4480
14.584,136.4416
14.586,136.4353
14.588,136.4289
14.590,136.4225
14.592,136.4162
14.594,136.4098
14.596,136.4034
14.598,136.3970
14.600,136.3907
14.602,136.3843
14.604,136.3780
14.606,136.3716
14.608,136.3652
14.610,136.3589
14.612,136.3525
14.614,136.3462
14.616,136.3398
14.618,136.3335
14.620,136.3271
14.622,136.3207
14.624,136.3144
14.626,136.3080
14.628,136.3017
14.630,136.2953
14.632,136.2890
14.634,136.2826
14.636,136.2762
14.638,136.2699
14.640,136.2635
14.642,136.2572
14.644,136.2508
14.646,136.2444
14.648,136.2381
14.650,136.2317
14.652,136.2254
14.654,136.2190
14.656,136.2127
14.658,136.2063
14.660,136.2000
14.662,136.1936
14.664,136.1873
14.666,136.1809
14.668,136.1746
14.670,136.1682
14.672,136.1619
14.674,136.1555
14.676,136.1492
14.678,136.1429
14.680,136.1365
14.682,136.1302
14.684,136.1238
14.686,136.1175
14.688,136.1111
14.690,136.1048
14.692,136.0984
14.694,136.0921
14.696,136.0857
14.698,136.0794
14.700,136.0730
14.702,136.0667
14.704,136.0603
14.706,136.0540
14.708,136.0477
14.710,136.0413
14.712,136.0350
14.714,136.0287
14.716,136.0223
14.718,136.0160
14.720,136.0097
14.722,136.0033
14.724,135.9970
14.726,135.9906
14.728,135.9843
14.730,135.9780
14.732,135.9716
14.734,135.9653
14.736,135.9589
14.738,135.9526
14.740,135.9462
14.742,135.9399
14.744,135.9336
14.746,135.9272
14.748,135.9209
14.750,135.9146
14.752,135.9082
14.754,135.9019
14.756,135.8956
14.758,135.8892
14.760,135.8829
14.762,135.8766
14.764,135.8703
14.766,135.8639
14.768,135.8576
14.770,135.8513
14.772,135.8449
14.774,135.8386
14.776,135.8323
14.778,135.8259
14.780,135.8196
14.782,135.8133
14.784,135.8069
14.786,135.8006
14.788,135.7943
14.790,135.7879
14.792,135.7816
14.794,135.7753
14.796,135.7690
14.798,135.7627
14.800,135.7563
14.802,135.7500
14.804,135.7437
14.806,135.7374
14.808,135.7311
14.810,135.7248
14.812,135.7184
14.814,135.7121
14.816,135.7058
14.818,135.6995
14.820,135.6932
14.822,135.6869
14.824,135.6806
14.826,135.6742
14.828,135.6679
14.830,135.6616
14.832,135.6553
14.834,135.6490
14.836,135.6427
14.838,135.6363
14.840,135.6300
14.842,135.6237
14.844,135.6174
14.846,135.6111
14.848,135.6048
14.850,135.5985
14.852,135.5922
14.854,135.5859
14.856,135.5796
14.858,135.5733
14.860,135.5670
14.862,135.5607
14.864,135.5544
14.866,135.5481
14.868,135.5418
14.870,135.5355
14.872,135.5292
14.874,135.5229
14.876,135.5166
14.878,135.5103
14.880,135.5040
14.882,135.4977
14.884,135.4913
14.886,135.4850
14.888,135.4787
14.890,135.4724
14.892,135.4661
14.894,135.4599
14.896,135.4536
14.898,135.4473
14.900,135.4410
14.902,135.4347
14.904,135.4284
14.906,135.4221
14.908,135.4158
14.910,135.4095
14.912,135.4032
14.914,135.3969
14.916,135.3907
14.918,135.3844
14.920,135.3781
14.922,135.3718
14.924,135.3655
14.926,135.3592
14.928,135.3529
14.930,135.3466
14.932,135.3403
14.934,135.3340
14.936,135.3277
14.938,135.3215
14.940,135.3152
14.942,135.3089
14.944,135.3026
14.946,135.2963
14.948,135.2900
14.950,135.2838
14.952,135.2775
14.954,135.2712
14.956,135.2649
14.958,135.2586
14.960,135.2523
14.962,135.2461
14.964,135.2398
14.966,135.2335
14.968,135.2272
14.970,135.2209
14.972,135.2146
14.974,135.2084
14.976,135.2021
14.978,135.1958
14.980,135.1895
14.982,135.1832
14.984,135.1770
14.986,135.1707
14.988,135.1644
14.990,135.1581
14.992,135.1518
14.994,135.1456
14.996,135.1393
14.998,135.1330
15.000,135.1267
15.002,135.1205
15.004,135.1142
15.006,135.1079
15.008,135.1016
15.010,135.0954
15.012,135.0891
15.014,135.0828
15.016,135.0765
15.018,135.0703
15.020,135.0640
15.022,135.0577
15.024,135.0515
15.026,135.0452
15.028,135.0389
15.030,135.0326
15.032,135.0264
15.034,135.0201
15.036,135.0138
15.038,135.0075
15.040,135.0013
15.042,134.9950
15.044,134.9887
15.046,134.9825
15.048,134.9762
15.050,134.9700
15.052,134.9637
15.054,134.9574
15.056,134.9512
15.058,134.9449
15.060,134.9386
15.062,134.9324
15.064,134.9261
15.066,134.9198
15.068,134.9136
15.070,134.9073
15.072,134.9011
15.074,134.8948
15.076,134.8885
15.078,134.8823
15.080,134.8760
15.082,134.8698
15.084,134.8635
15.086,134.8572
15.088,134.8510
15.090,134.8447
15.092,134.8385
15.094,134.8322
15.096,134.8260
15.098,134.8197
15.100,134.8135
15.102,134.8072
15.104,134.8010
15.106,134.7947
15.108,134.7885
15.110,134.7822
15.112,134.7760
15.114,134.7697
15.116,134.7635
15.118,134.7572
15.120,134.7510
15.122,134.7448
15.124,134.7385
15.126,134.7323
15.128,134.7260
15.130,134.7198
15.132,134.7135
15.134,134.7073
15.136,134.7010
15.138,134.6948
15.140,134.6885
15.142,134.6823
15.144,134.6761
15.146,134.6698
15.148,134.6636
15.150,134.6573
15.152,134.6511
15.154,134.6449
15.156,134.6386
15.158,134.6324
15.160,134.6262
15.162,134.6199
15.164,134.6137
15.166,134.6074
15.168,134.6012
15.170,134.5950
15.172,134.5887
15.174,134.5825
15.176,134.5763
15.178,134.5700
15.180,134.5638
15.182,134.5576
15.184,134.5513
15.186,134.5451
15.188,134.5389
15.190,134.5326
15.192,134.5264
15.194,134.5202
15.196,134.5139
15.198,134.5077
15.200,134.5015
15.202,134.4953
15.204,134.4890
15.206,134.4828
15.208,134.4766
15.210,134.4704
15.212,134.4642
15.214,134.4579
15.216,134.4517
15.218,134.4455
15.220,134.4393
15.222,134.4330
15.224,134.4268
15.226,134.4206
15.228,134.4144
15.230,134.4081
15.232,134.4019
15.234,134.3957
15.236,134.3895
15.238,134.3833
15.240,134.3770
15.242,134.3708
15.244,134.3646
15.246,134.3584
15.248,134.3522
15.250,134.3459
15.252,134.3398
15.254,134.3335
15.256,134.3273
15.258,134.3211
15.260,134.3149
15.262,134.3087
15.264,134.3024
15.266,134.2962
15.268,134.2900
15.270,134.2838
15.272,134.2776
15.274,134.2714
15.276,134.2652
15.278,134.2589
15.280,134.2527
15.282,134.2465
15.284,134.2403
15.286,134.2341
15.288,134.2279
15.290,134.2216
15.292,134.2155
15.294,134.2092
15.296,134.2030
15.298,134.1968
15.300,134.1906
15.302,134.1844
15.304,134.1782
15.306,134.1720
15.308,134.1658
15.310,134.1596
15.312,134.1534
15.314,134.1472
15.316,134.1410
15.318,134.1348
15.320,134.1285
15.322,134.1223
15.324,134.1161
15.326,134.1099
15.328,134.1037
15.330,134.0975
15.332,134.0913
15.334,134.0851
15.336,134.0789
15.338,134.0727
15.340,134.0665
15.342,134.0603
15.344,134.0541
15.346,134.0479
15.348,134.0417
15.350,134.0355
15.352,134.0293
15.354,134.0231
15.356,134.0169
15.358,134.0107
15.360,134.0045
15.362,133.9984
15.364,133.9922
15.366,133.9860
15.368,133.9798
15.370,133.9736
15.372,133.9674
15.374,133.9612
15.376,133.9550
15.379,133.9488
15.381,133.9426
15.383,133.9364
15.385,133.9302
15.387,133.9240
15.389,133.9178
15.391,133.9116
15.393,133.9055
15.395,133.8993
15.397,133.8931
15.399,133.8869
15.401,133.8807
15.403,133.8746
15.405,133.8684
15.407,133.8622
15.409,133.8560
15.411,133.8498
15.413,133.8437
15.415,133.8375
15.417,133.8313
15.419,133.8251
15.421,133.8189
15.423,133.8128
15.425,133.8066
15.427,133.8004
15.429,133.7942
15.431,133.7880
15.433,133.7819
15.435,133.7757
15.437,133.7695
15.439,133.7633
15.441,133.7571
15.443,133.7510
15.445,133.7448
15.447,133.7386
15.449,133.7325
15.451,133.7263
15.453,133.7201
15.455,133.7140
15.457,133.7078
15.459,133.7016
15.461,133.6955
15.463,133.6893
15.465,133.6831
15.467,133.6770
15.469,133.6708
15.471,133.6646
15.473,133.6585
15.475,133.6523
15.477,133.6461
15.479,133.6400
15.481,133.6338
15.483,133.6277
15.485,133.6215
15.487,133.6153
15.489,133.6092
15.491,133.6030
15.493,133.5968
15.495,133.5907
15.497,133.5845
15.499,133.5783
15.501,133.5722
15.503,133.5660
15.505,133.5599
15.507,133.5537
15.509,133.5476
15.511,133.5414
15.513,133.5352
15.515,133.5291
15.517,133.5229
15.519,133.5168
15.521,133.5106
15.523,133.5045
15.525,133.4983
15.527,133.4921
15.529,133.4860
15.531,133.4798
15.533,133.4737
15.535,133.4675
15.537,133.4613
15.539,133.4552
15.541,133.4490
15.543,133.4429
15.545,133.4367
15.547,133.4306
15.549,133.4244
15.551,133.4183
15.553,133.4121
15.555,133.4060
15.557,133.3998
15.559,133.3937
15.561,133.3875
15.563,133.3814
15.565,133.3752
15.567,133.3691
15.569,133.3629
15.571,133.3568
15.573,133.3506
15.575,133.3445
15.577,133.3383
15.579,133.3322
15.581,133.3260
15.583,133.3199
15.585,133.3138
15.587,133.3076
15.589,133.3015
15.591,133.2953
15.593,133.2892
15.595,133.2830
15.597,133.2769
15.599,133.2708
15.601,133.2646
15.603,133.2585
15.605,133.2523
15.607,133.2462
15.609,133.2401
15.611,133.2339
15.613,133.2278
15.615,133.2216
15.617,133.2155
15.619,133.2094
15.621,133.2032
15.623,133.1971
15.625,133.1909
15.627,133.1848
15.629,133.1787
15.631,133.1725
15.633,133.1664
15.635,133.1602
15.637,133.1541
15.639,133.1480
15.641,133.1418
15.643,133.1357
15.645,133.1296
15.647,133.1234
15.649,133.1173
15.651,133.1112
15.653,133.1050
15.655,133.0989
15.657,133.0928
15.659,133.0867
15.661,133.0806
15.663,133.0744
15.665,133.0683
15.667,133.0622
15.669,133.0560
15.671,133.0499
15.673,133.0438
15.675,133.0377
15.677,133.0316
15.679,133.0254
15.681,133.0193
15.683,133.0132
15.685,133.0070
15.687,133.0009
15.689,132.9948
15.691,132.9887
15.693,132.9825
15.695,132.9764
15.697,132.9703
15.699,132.9642
15.701,132.9581
15.703,132.9520
15.705,132.9459
15.707,132.9397
15.709,132.9336
15.711,132.9275
15.713,132.9214
15.715,132.9153
15.717,132.9092
15.719,132.9031
15.721,132.8970
15.723,132.8909
15.725,132.8848
15.727,132.8786
15.729,132.8725
15.731,132.8664
15.733,132.8603
15.735,132.8542
15.737,132.8481
15.739,132.8420
15.741,132.8359
15.743,132.8297
15.745,132.8236
15.747,132.8175
15.749,132.8114
15.751,132.8053
15.753,132.7992
15.755,132.7931
15.757,132.7870
15.759,132.7809
15.761,132.7748
15.763,132.7687
15.765,132.7626
15.767,132.7565
15.769,132.7504
15.771,132.7443
15.773,132.7382
15.775,132.7321
15.777,132.7260
15.779,132.7199
15.781,132.7138
15.783,132.7077
15.785,132.7016
15.787,132.6955
15.789,132.6894
15.791,132.6833
15.793,132.6772
15.795,132.6711
15.797,132.6650
15.799,132.6589
15.801,132.6528
15.803,132.6467
15.805,132.6406
15.807,132.6346
15.809,132.6285
15.811,132.6224
15.813,132.6163
15.815,132.6102
15.817,132.6041
15.819,132.5980
15.821,132.5919
15.823,132.5858
15.825,132.5797
15.827,132.5737
15.829,132.5676
15.831,132.5615
15.833,132.5554
15.835,132.5493
15.837,132.5432
15.839,132.5371
15.841,132.5310
15.843,132.5249
15.845,132.5188
15.847,132.5128
15.849,132.5067
15.851,132.5006
15.853,132.4945
15.855,132.4884
15.857,132.4823
15.859,132.4762
15.861,132.4702
15.863,132.4641
15.865,132.4580
15.867,132.4519
15.869,132.4458
15.871,132.4397
15.873,132.4336
15.875,132.4276
15.877,132.4215
15.879,132.4154
15.881,132.4093
15.883,132.4033
15.885,132.3972
15.887,132.3911
15.889,132.3850
15.891,132.3789
15.893,132.3728
15.895,132.3668
15.897,132.3607
15.899,132.3546
15.901,132.3485
15.903,132.3424
15.905,132.3363
15.907,132.3303
15.909,132.3242
15.911,132.3181
15.913,132.3121
15.915,132.3060
15.917,132.2999
15.919,132.2938
15.921,132.2878
15.923,132.2817
15.925,132.2756
15.927,132.2696
15.929,132.2635
15.931,132.2574
15.933,132.2514
15.935,132.2453
15.937,132.2392
15.939,132.2332
15.941,132.2271
15.943,132.2210
15.945,132.2150
15.947,132.2089
15.949,132.2028
15.951,132.1967
15.953,132.1907
15.955,132.1846
15.957,132.1785
15.959,132.1725
15.961,132.1664
15.963,132.1603
15.965,132.1543
15.967,132.1482
15.969,132.1422
15.971,132.1361
15.973,132.1301
15.975,132.1240
15.977,132.1179
15.979,132.1119
15.981,132.1058
15.983,132.0998
15.985,132.0937
15.987,132.0877
15.989,132.0816
15.991,132.0755
15.993,132.0695
15.995,132.0634
15.997,132.0574
15.999,132.0513
16.001,132.0453
16.003,132.0392
16.005,132.0332
16.007,132.0271
16.009,132.0210
16.011,132.0150
16.013,132.0089
16.015,132.0029
16.017,131.9968
16.019,131.9908
16.021,131.9848
16.023,131.9787
16.025,131.9727
16.027,131.9666
16.029,131.9606
16.031,131.9545
16.033,131.9485
16.035,131.9425
16.037,131.9364
16.039,131.9304
16.041,131.9243
16.043,131.9183
16.045,131.9122
16.047,131.9062
16.049,131.9002
16.051,131.8941
16.053,131.8881
16.055,131.8820
16.057,131.8760
16.059,131.8700
16.061,131.8639
16.063,131.8579
16.065,131.8518
16.067,131.8458
16.069,131.8398
16.071,131.8338
16.073,131.8277
16.075,131.8217
16.077,131.8156
16.079,131.8096
16.081,131.8036
16.083,131.7975
16.085,131.7915
16.087,131.7855
16.089,131.7794
16.091,131.7734
16.093,131.7674
16.095,131.7613
16.097,131.7553
16.099,131.7493
16.101,131.7433
16.103,131.7372
16.105,131.7312
16.107,131.7251
16.109,131.7191
16.111,131.7131
16.113,131.7071
16.115,131.7010
16.117,131.6950
16.119,131.6890
16.121,131.6830
16.123,131.6769
16.125,131.6709
16.127,131.6649
16.129,131.6588
16.131,131.6528
16.133,131.6468
16.135,131.6408
16.137,131.6348
16.139,131.6287
16.141,131.6227
16.143,131.6167
16.145,131.6106
16.147,131.6046
16.149,131.5986
16.151,131.5926
16.153,131.5865
16.155,131.5805
16.157,131.5745
16.159,131.5685
16.161,131.5624
16.163,131.5564
16.165,131.5504
16.167,131.5444
16.169,131.5383
16.171,131.5323
16.173,131.5263
16.175,131.5203
16.177,131.5143
16.179,131.5083
16.181,131.5023
16.183,131.4962
16.185,131.4902
16.187,131.4842
16.189,131.4782
16.191,131.4722
16.193,131.4662
16.195,131.4602
16.197,131.4542
16.199,131.4482
16.201,131.4422
16.203,131.4362
16.205,131.4301
16.207,131.4241
16.209,131.4181
16.211,131.4121
16.213,131.4061
16.215,131.4001
16.217,131.3940
16.219,131.3880
16.221,131.3820
16.223,131.3760
16.225,131.3700
16.227,131.3640
16.229,131.3580
16.231,131.3520
16.233,131.3460
16.235,131.3400
16.237,131.3340
16.239,131.3280
16.241,131.3220
16.243,131.3160
16.245,131.3100
16.247,131.3040
16.249,131.2980
16.251,131.2920
16.253,131.2860
16.255,131.2800
16.257,131.2740
16.259,131.2680
16.261,131.2620
16.263,131.2560
16.265,131.2500
16.267,131.2440
16.269,131.2380
16.271,131.2321
16.273,131.2260
16.275,131.2200
16.277,131.2141
16.279,131.2081
16.281,131.2021
16.283,131.1961
16.285,131.1901
16.287,131.1841
16.289,131.1781
16.291,131.1721
16.293,131.1661
16.295,131.1602
16.297,131.1542
16.299,131.1482
16.301,131.1422
16.303,131.1362
16.305,131.1302
16.307,131.1242
16.309,131.1183
16.311,131.1122
16.313,131.1063
16.315,131.1003
16.317,131.0943
16.319,131.0883
16.321,131.0823
16.323,131.0763
16.325,131.0704
16.327,131.0644
16.329,131.0584
16.331,131.0524
16.333,131.0464
16.335,131.0405
16.337,131.0345
16.339,131.0285
16.341,131.0225
16.343,131.0165
16.345,131.0106
16.347,131.0046
16.349,130.9986
16.351,130.9926
16.353,130.9866
16.355,130.9807
16.357,130.9747
16.359,130.9687
16.361,130.9627
16.363,130.9567
16.365,130.9508
16.367,130.9448
16.369,130.9388
16.371,130.9328
16.373,130.9268
16.375,130.9209
16.377,130.9149
16.379,130.9089
16.381,130.9030
16.383,130.8970
16.385,130.8910
16.387,130.8851
16.389,130.8791
16.391,130.8731
16.393,130.8671
16.395,130.8612
16.397,130.8552
16.399,130.8493
16.401,130.8433
16.403,130.8373
16.405,130.8314
16.407,130.8254
16.409,130.8194
16.411,130.8135
16.413,130.8075
16.415,130.8015
16.417,130.7956
16.419,130.7896
16.421,130.7836
16.423,130.7777
16.425,130.7717
16.427,130.7657
16.429,130.7598
16.431,130.7538
16.433,130.7478
16.435,130.7419
16.437,130.7359
16.439,130.7299
16.441,130.7240
16.443,130.7180
16.445,130.7121
16.447,130.7061
16.449,130.7001
16.451,130.6942
16.453,130.6882
16.455,130.6823
16.457,130.6763
16.459,130.6703
16.461,130.6644
16.463,130.6584
16.465,130.6525
16.467,130.6465
16.469,130.6406
16.471,130.6346
16.473,130.6287
16.475,130.6227
16.477,130.6168
16.479,130.6108
16.481,130.6048
16.483,130.5989
16.485,130.5929
16.487,130.5870
16.489,130.5810
16.491,130.5751
16.493,130.5691
16.495,130.5632
