Frame,Time,Distance,TotalTime,TotalDistance,SegmentNum,Sector,Markers,MarkerTime,MarkerFlag,PositionX,PositionY,PositionZ,RotationX,RotationY,RotationZ,SteeringAngle,Throttle,Brake,Gear,Speed,RawSteer,RawThrottle,RawBrake,AutomaticGear,LapDistance,AccelerationLat,AccelerationLong,AccelerationVert,PreEfficiencyPowerFront,PreEfficiencyPowerRear,BatteryPower,BatteryPowerRMS,BatteryNetEnergy,MotorRpmFront,MotorRpmRear,TorqueDiffFront,TorqueDiffRear,MguRotorTorqueFront,MguRotorTorqueRear,WheelSpinFL,WheelSpinFR,WheelSpinRL,WheelSpinRR,VelocityYaw,SuspensionTravelFL,SuspensionTravelFR,SuspensionTravelRL,SuspensionTravelRR,nWheelFL,nWheelFR,nWheelRL,nWheelRR,AeroDrsPosition,AeroSczFront,AeroSczRear,AeroScx,AeroBalance,RideHeightFront,RideHeightRear
n/a,s,m,s,m,n/a,n/a,n/a,n/a,n/a,m,m,m,°,°,°,°,%,%,,km/h,,,,,km,G,G,G,kW,kW,,,,rpm,rpm,Nm,Nm,Nm,Nm,km/h,km/h,km/h,km/h,°/s,mm,mm,mm,mm,rpm,rpm,rpm,rpm,%,,,,%,mm,mm
98289.00000,171.55450,3654.25900,196.57800,3925.88200,1.00000,0.00000,0.00000,0.00000,0.00000,2441.70100,63.88740,206.29130,4.71728,126.09290,1.99718,0.00000,7.80000,0.00000,1.00000,118.20060,0.00000,780.00000,0.00000,4.00000,3.65367,-0.00096,0.03841,-0.00438,2.07800,11.42400,13.50200,170.68160,1.61536,893.65300,894.73300,-22.22739,66.02988,20.47600,102.72400,118.22670,118.27910,118.39210,118.27900,0.13505,50.31592,50.78671,72.48020,71.66975,893.65970,893.54930,894.64170,894.81370,0.00000,3.50907,4.16327,1.35862,45.73664,55.00000,79.00000
98299.00000,171.57450,3654.91400,196.59800,3926.53700,1.00000,0.00000,0.00000,0.00000,0.00000,2442.23100,63.83886,205.90560,4.68172,126.09450,2.02499,0.00000,13.79000,0.00000,1.00000,118.22800,0.00000,1379.00000,0.00000,4.00000,3.65433,0.01236,0.08273,0.09355,5.37200,28.23100,33.60300,170.67180,1.61549,893.60700,895.91700,-63.24741,41.12527,49.19700,262.25400,118.19300,118.36110,118.44020,118.43300,0.05964,50.26409,51.17136,71.68323,70.89526,893.69980,893.54300,896.02530,895.92090,0.00000,3.51229,4.20664,1.35638,45.50232,55.00000,77.00000
98309.00000,171.59450,3655.57000,196.61800,3927.19300,1.00000,0.00000,0.00000,0.00000,0.00000,2442.76000,63.78993,205.52000,4.67701,126.09540,2.01069,0.00000,19.79000,0.00000,1.00000,118.29570,0.00000,1979.00000,0.00000,4.00000,3.65498,0.06135,0.19143,0.19146,9.97800,49.91700,59.89500,170.66270,1.61576,894.78200,897.64600,-114.65980,-18.11710,89.18900,473.86200,118.32330,118.50400,118.71580,118.71910,-0.09618,49.44474,51.16031,71.24913,70.61511,895.15950,894.73630,897.65120,897.59660,0.00000,3.55135,4.21613,1.35601,45.72071,53.00000,78.00000
98319.00000,171.61450,3656.22600,196.63800,3927.84900,1.00000,0.00000,0.00000,0.00000,0.00000,2443.29100,63.74200,205.13430,4.66709,126.09280,1.93867,0.00000,25.79000,0.00000,1.00000,118.42090,0.00000,2579.00000,0.00000,4.00000,3.65564,0.04454,0.26944,0.12258,15.87700,75.62000,91.49700,170.65480,1.61618,896.76500,899.48100,-117.50250,23.83765,146.45100,711.80800,118.57260,118.75210,119.08880,119.02850,-0.21424,48.97052,51.14949,71.32873,70.46941,896.95070,896.89000,899.54360,899.50300,0.00000,3.60258,4.19406,1.35797,46.20685,53.00000,78.00000
98329.00000,171.63450,3656.88500,196.65800,3928.50800,1.00000,0.00000,0.00000,0.00000,0.00000,2443.82200,63.69548,204.74790,4.63001,126.08720,1.84170,0.00000,31.80000,0.00000,1.00000,118.61550,0.00000,3180.00000,0.00000,4.00000,3.65629,-0.02788,0.35553,0.01141,23.38800,104.54100,127.92900,170.64910,1.61680,898.47200,902.43100,-85.28025,12.75378,219.82500,990.49700,118.93590,119.00650,119.66810,119.42990,-0.11183,49.04157,51.34770,71.62002,70.12090,898.51970,898.56960,902.45810,902.48960,0.00000,3.56405,4.20476,1.35721,45.87638,54.00000,78.00000
98339.00000,171.65450,3657.54500,196.67800,3929.16800,1.00000,0.00000,0.00000,0.00000,0.00000,2444.35400,63.64957,204.36040,4.57900,126.08370,1.79291,0.00000,37.80000,0.00000,1.00000,118.88730,0.00000,3780.00000,0.00000,4.00000,3.65695,-0.04585,0.46582,-0.07616,32.74000,135.94400,168.68400,170.64690,1.61763,900.41500,906.21200,-39.68271,-7.94482,308.08200,1282.54100,119.41110,119.39030,120.17650,120.00200,-0.06772,49.42569,51.55635,71.92177,70.03880,900.49950,900.62000,906.32740,906.34840,0.00000,3.50631,4.18166,1.35753,45.60775,56.00000,78.00000
98349.00000,171.67450,3658.20600,196.69800,3929.83000,1.00000,0.00000,0.00000,0.00000,0.00000,2444.88800,63.60345,203.97160,4.52163,126.08060,1.81517,0.00000,43.80000,0.00000,1.00000,119.24160,0.00000,4380.00000,0.00000,4.00000,3.65761,-0.02394,0.68063,-0.05281,43.94300,169.58100,213.52400,170.64970,1.61870,903.15900,910.39200,11.90350,48.56683,412.76800,1600.15800,119.88810,119.95660,120.51450,120.54410,0.10735,50.34256,52.34730,71.62350,70.04189,903.30460,903.33460,910.23640,910.46830,0.00000,3.39923,4.20399,1.35451,44.70776,57.00000,77.00000
98359.00000,171.69450,3658.87100,196.71800,3930.49400,1.00000,0.00000,0.00000,0.00000,0.00000,2445.42400,63.55584,203.58190,4.49366,126.08020,1.81026,0.00000,49.80000,0.00000,1.00000,119.67910,0.00000,4980.00000,0.00000,4.00000,3.65827,-0.00620,0.74505,0.06351,57.06700,205.14600,262.21300,170.65950,1.62003,906.59500,914.76400,-49.07312,16.58380,536.21300,1914.15100,120.41220,120.34750,121.10600,121.24290,-0.01880,51.13211,52.51136,70.53488,70.09092,906.79120,906.78880,915.04020,915.07370,0.00000,3.38765,4.23896,1.35197,44.41879,57.00000,76.00000
98369.00000,171.71450,3659.53800,196.73800,3931.16100,1.00000,0.00000,0.00000,0.00000,0.00000,2445.96100,63.50696,203.19080,4.50363,126.07910,1.79903,0.00000,55.80000,0.00000,1.00000,120.20550,0.00000,5580.00000,0.00000,4.00000,3.65894,0.01570,0.86090,0.14719,72.75100,241.80900,314.56000,170.67850,1.62165,911.03000,920.62100,15.50226,37.61914,677.99400,2254.85700,121.07320,120.99700,121.97140,122.11610,-0.03897,51.42278,52.19835,69.51570,70.18128,911.39770,911.42550,920.89310,920.92000,0.00000,3.38404,4.23630,1.35197,44.40800,56.00000,76.00000
98379.00000,171.73450,3660.20800,196.75800,3931.83200,1.00000,0.00000,0.00000,0.00000,0.00000,2446.50100,63.45827,202.79790,4.51436,126.07860,1.76046,0.00000,61.80000,0.00000,1.00000,120.82420,0.00000,6180.00000,0.00000,4.00000,3.65961,-0.02487,0.99393,0.07496,90.57900,279.82000,370.39900,170.70920,1.62356,917.26500,927.26900,2.09296,17.16638,841.23600,2591.90800,122.02440,121.85400,122.98460,123.00850,-0.09750,51.75245,51.77820,69.10026,70.13032,917.71950,917.66160,927.64630,927.64780,0.00000,3.44026,4.25756,1.35161,44.69139,56.00000,75.00000
98389.00000,171.75450,3660.88400,196.77800,3932.50700,1.00000,0.00000,0.00000,0.00000,0.00000,2447.04400,63.41006,202.40260,4.51497,126.07680,1.74784,0.00000,67.79000,0.00000,1.00000,121.54550,0.00000,6779.00000,0.00000,4.00000,3.66028,-0.00996,1.16523,-0.10573,111.12400,318.36700,429.49100,170.75470,1.62580,924.36600,935.17600,-28.40497,-51.59741,1030.62500,2925.78300,123.06760,122.89360,124.30100,124.40760,-0.00935,52.21447,51.73212,69.17372,70.25662,924.67370,924.75130,935.56390,935.60880,0.00000,3.44501,4.23975,1.35296,44.82917,57.00000,76.00000
98399.00000,171.77450,3661.56400,196.79800,3933.18700,1.00000,0.00000,0.00000,0.00000,0.00000,2447.59100,63.36197,202.00470,4.49973,126.07550,1.78997,0.00000,73.79000,0.00000,1.00000,122.35680,0.00000,7379.00000,0.00000,4.00000,3.66095,-0.04980,1.34804,-0.16827,135.47100,356.43800,491.90900,170.81810,1.62838,932.36600,945.52000,-86.76117,121.12430,1242.39800,3234.65200,124.31260,124.07960,125.51680,125.58270,-0.21252,52.69569,51.68206,69.27672,70.48756,932.89390,932.85970,946.41600,945.74690,0.00000,3.39354,4.24317,1.35197,44.43719,57.00000,76.00000
98409.00000,171.79450,3662.24900,196.81800,3933.87300,1.00000,0.00000,0.00000,0.00000,0.00000,2448.14100,63.31396,201.60380,4.45462,126.07080,1.86600,0.00000,79.79000,0.00000,1.00000,123.29200,0.00000,7979.00000,0.00000,4.00000,3.66163,-0.01169,1.47546,0.02969,161.05500,396.39600,557.45100,170.90310,1.63130,942.78800,952.56900,-104.96890,109.40010,1482.53100,3599.17800,125.69350,125.59070,126.33280,126.53420,0.03929,53.21840,51.72721,68.65755,70.36939,942.12790,942.62070,952.90490,953.16440,0.00000,3.33546,4.24223,1.35091,44.01687,59.00000,75.00000
98419.00000,171.81450,3662.94100,196.83800,3934.56400,1.00000,0.00000,0.00000,0.00000,0.00000,2448.69700,63.26567,201.19960,4.40384,126.06950,1.95114,0.00000,85.79000,0.00000,1.00000,124.33960,0.00000,8579.00000,0.00000,4.00000,3.66232,0.00479,1.41829,-0.05039,189.45500,436.56400,626.01900,171.01370,1.63460,952.67700,962.37300,-18.38568,184.55900,1710.51600,3913.63900,127.35640,127.13790,127.68780,127.87160,0.33335,53.53194,52.11180,67.55951,70.17651,953.44020,953.27440,962.93290,962.83430,0.00000,3.25017,4.26738,1.34693,43.23445,59.00000,73.00000
98429.00000,171.83450,3663.63900,196.85800,3935.26200,1.00000,0.00000,0.00000,0.00000,0.00000,2449.25700,63.21672,200.79230,4.36559,126.07010,1.97912,0.00000,91.79000,0.00000,1.00000,125.47000,0.00000,9179.00000,0.00000,4.00000,3.66301,-0.03191,1.71572,0.08447,222.35200,475.17600,697.52800,171.15440,1.63829,965.94000,973.56000,-356.12960,36.78735,1957.41500,4207.36100,129.56730,129.33590,129.20260,129.33910,-0.35096,54.20643,52.21295,67.15128,69.93091,967.47160,966.95250,974.46370,974.29660,0.00000,3.18338,4.28480,1.34417,42.62588,60.00000,72.00000
98439.00000,171.85450,3664.34300,196.87800,3935.96600,1.00000,0.00000,0.00000,0.00000,0.00000,2449.82200,63.16682,200.38110,4.34164,126.06140,2.03449,0.00000,97.79000,0.00000,1.00000,126.70640,0.00000,9779.00000,0.00000,4.00000,3.66371,-0.05718,1.59856,-0.11141,245.45400,491.90100,737.35500,171.32370,1.64232,981.81900,983.80200,-474.93530,129.04490,2160.67300,4350.26300,131.43270,131.19940,130.35100,130.49890,-0.71600,54.90464,52.32024,66.55151,69.67854,982.39000,982.43870,984.16080,984.13220,0.00000,3.11412,4.30170,1.34125,41.99292,61.00000,72.00000
98449.00000,171.87450,3665.05400,196.89800,3936.67700,1.00000,0.00000,0.00000,0.00000,0.00000,2450.39300,63.11567,199.96620,4.34006,126.04630,2.13264,0.00000,100.00000,0.00000,1.00000,127.94820,0.00000,10000.00000,0.00000,4.00000,3.66441,-0.02881,1.74860,0.02734,249.45700,495.89200,745.34900,171.50040,1.64644,997.83000,991.78400,-203.99580,154.31400,2194.89100,4346.32500,132.72820,132.55300,131.53570,131.73690,-0.55266,55.26558,52.68595,66.01951,69.15253,997.07750,997.92360,993.87820,992.58790,0.00000,3.11086,4.29937,1.34125,41.98061,61.00000,72.00000
98459.00000,171.89450,3665.76500,196.91800,3937.38800,1.00000,0.00000,0.00000,0.00000,0.00000,2450.96900,63.06281,199.54790,4.37735,126.03370,2.23709,0.00000,0.00000,0.00000,1.00000,128.52320,0.00000,0.00000,0.00000,4.00000,3.66513,0.01795,-0.18854,0.11367,-4.29500,-26.12400,-30.41900,171.60420,1.64887,971.00200,967.85500,-11.70728,-40.38795,32.98200,-391.53800,128.19490,128.11620,127.95720,128.20750,-0.55070,54.91048,52.42929,65.63586,69.23631,970.81600,971.40560,972.48140,971.86940,0.00000,3.17308,4.30061,1.34257,42.45665,58.00000,73.00000
98469.00000,171.91450,3666.47600,196.93800,3938.09900,1.00000,0.00000,0.00000,0.00000,0.00000,2451.54400,63.00789,199.13040,4.49558,126.02800,2.29771,0.00000,0.00000,0.00000,1.00000,128.31630,0.00000,0.00000,0.00000,4.00000,3.66584,0.00190,-0.15954,0.06318,-4.59500,-25.83700,-30.43200,171.59460,1.64872,968.54000,968.72600,84.33387,-172.20140,-55.04500,-266.10100,128.15950,128.07530,127.87080,128.00960,-0.33310,52.73214,50.47742,66.31476,69.81412,968.61870,968.66780,968.42360,968.60110,0.00000,3.42572,4.26861,1.35019,44.52266,53.00000,76.00000
98479.00000,171.93450,3667.18600,196.95800,3938.80900,1.00000,0.00000,0.00000,0.00000,0.00000,2452.12000,62.95373,198.71330,4.59610,126.02370,2.34597,0.00000,0.00000,0.00000,1.00000,128.21340,0.00000,0.00000,0.00000,4.00000,3.66655,-0.11491,-0.15478,0.08034,-4.47100,-25.90100,-30.37200,171.58500,1.64857,969.75000,966.29600,72.26606,-43.97305,-47.16800,-274.57200,128.13370,128.03760,127.87670,127.89260,-0.01443,50.24138,48.42523,67.41449,70.44888,969.53940,969.94300,966.21410,966.36110,0.00000,3.66180,4.21779,1.35747,46.47199,51.00000,78.00000
98489.00000,171.95450,3667.89500,196.97800,3939.51800,1.00000,0.00000,0.00000,0.00000,0.00000,2452.69400,62.90195,198.29600,4.62171,126.02230,2.43418,0.00000,0.00000,0.00000,1.00000,128.10410,0.00000,0.00000,0.00000,4.00000,3.66726,-0.08279,-0.15735,0.05780,-4.43800,-25.90900,-30.34700,171.57530,1.64842,970.11600,965.29800,75.43766,-14.47333,-49.23800,-273.92400,128.12020,128.03010,127.81340,127.91680,-0.06156,49.31110,47.44929,68.26496,71.27621,970.03090,970.18930,965.26790,965.23500,0.00000,3.75814,4.19232,1.35981,47.26946,50.00000,78.00000
98499.00000,171.97450,3668.60400,196.99800,3940.22800,1.00000,0.00000,0.00000,0.00000,0.00000,2453.26800,62.85267,197.87890,4.56257,126.01910,2.53699,0.00000,0.00000,0.00000,1.00000,127.99490,0.00000,0.00000,0.00000,4.00000,3.66797,-0.04189,-0.15001,0.16292,-4.44300,-25.91700,-30.36000,171.56570,1.64826,969.54400,965.90000,67.79037,-89.27168,-44.24700,-286.59500,128.05740,127.97680,127.75480,127.91410,-0.16386,49.30159,47.22240,68.41680,71.58995,969.11050,969.75160,966.01120,965.95710,0.00000,3.75806,4.19230,1.35981,47.26909,50.00000,77.00000
98509.00000,171.99450,3669.31300,197.01800,3940.93700,1.00000,0.00000,0.00000,0.00000,0.00000,2453.84200,62.80464,197.46210,4.47069,126.01340,2.63708,0.00000,0.00000,0.00000,1.00000,127.88920,0.00000,0.00000,0.00000,4.00000,3.66868,-0.04620,-0.16831,0.15729,-4.51800,-25.86600,-30.38400,171.55610,1.64811,968.00200,967.03200,67.76254,-166.68130,-44.22800,-282.04900,127.90520,127.83260,127.60160,127.84640,-0.36974,49.57107,47.32883,67.68763,71.51282,967.70530,968.02870,967.08540,967.00690,0.00000,3.70345,4.22856,1.35686,46.68993,51.00000,75.00000
98519.00000,172.01450,3670.02200,197.03800,3941.64500,1.00000,0.00000,0.00000,0.00000,0.00000,2454.41600,62.75674,197.04620,4.39888,126.00390,2.69787,0.00000,0.00000,0.00000,1.00000,127.78040,0.00000,0.00000,0.00000,4.00000,3.66938,-0.02771,-0.12898,0.21872,-4.56100,-25.82100,-30.38200,171.54650,1.64796,966.79700,967.16800,71.12753,-143.31530,-46.42500,-270.15600,127.78100,127.69580,127.49180,127.70740,-0.42967,49.83085,47.36647,66.79499,71.01423,966.41530,966.97880,966.92530,967.01790,0.00000,3.64896,4.26714,1.35353,46.09542,52.00000,74.00000
98529.00000,172.03450,3670.73000,197.05800,3942.35400,1.00000,0.00000,0.00000,0.00000,0.00000,2454.99000,62.70898,196.63080,4.35891,125.99430,2.75714,0.00000,0.00000,0.00000,1.00000,127.68030,0.00000,0.00000,0.00000,4.00000,3.67009,-0.01602,-0.13496,0.33789,-4.56700,-25.77800,-30.34500,171.53690,1.64780,965.38800,966.03800,73.28044,-134.63860,-47.83000,-271.03100,127.62870,127.55890,127.40060,127.53370,-0.31980,49.97855,47.39180,66.62163,70.85210,964.94840,965.83360,965.90370,965.96730,0.00000,3.65134,4.26878,1.35353,46.10208,51.00000,74.00000
98539.00000,172.05450,3671.43800,197.07800,3943.06100,1.00000,0.00000,0.00000,0.00000,0.00000,2455.56300,62.66147,196.21570,4.34054,125.98770,2.83274,0.00000,0.00000,0.00000,1.00000,127.57530,0.00000,0.00000,0.00000,4.00000,3.67080,-0.04156,-0.11888,-0.06551,-4.53500,-25.76500,-30.30000,171.52730,1.64765,965.01800,964.43100,72.88489,-42.78396,-47.57200,-267.70100,127.53920,127.46390,127.32600,127.39380,-0.15583,49.97349,47.47328,66.90514,70.95033,964.72860,965.21720,964.25600,964.34130,0.00000,3.69968,4.24486,1.35556,46.56884,51.00000,76.00000
98549.00000,172.07450,3672.14400,197.09800,3943.76700,1.00000,0.00000,0.00000,0.00000,0.00000,2456.13600,62.61459,195.80090,4.31879,125.98040,2.93498,0.00000,0.00000,0.00000,1.00000,127.47560,0.00000,0.00000,0.00000,4.00000,3.67151,-0.07197,-0.16536,0.25097,-4.50700,-25.74500,-30.25200,171.51770,1.64750,964.13900,962.77300,67.31631,-40.14439,-45.83100,-270.80400,127.40570,127.38220,127.19310,127.30850,-0.01524,49.58716,47.51054,67.35110,71.10957,964.01050,964.08180,962.76230,962.64230,0.00000,3.70625,4.23054,1.35686,46.69713,51.00000,76.00000
98559.00000,172.09450,3672.85000,197.11800,3944.47300,1.00000,0.00000,0.00000,0.00000,0.00000,2456.70800,62.56844,195.38650,4.28066,125.97550,3.01128,0.00000,0.00000,0.00000,1.00000,127.35870,0.00000,0.00000,0.00000,4.00000,3.67222,-0.08787,-0.12337,0.17084,-4.48400,-25.75500,-30.23900,171.50800,1.64735,964.14300,962.30200,-17.98669,-107.44710,-46.57100,-279.26700,127.26590,127.35850,127.12110,127.20020,-0.29180,48.81129,47.67808,67.61649,70.98165,964.12080,963.95180,962.28020,962.29040,0.00000,3.74712,4.22156,1.35742,47.02310,50.00000,76.00000
98569.00000,172.11450,3673.55500,197.13800,3945.17800,1.00000,0.00000,0.00000,0.00000,0.00000,2457.28000,62.52357,194.97300,4.22298,125.96330,3.01688,-6.44400,0.00000,0.00000,1.00000,127.25530,-358.00000,0.00000,0.00000,4.00000,3.67292,-0.43763,-0.16133,0.19232,-4.48900,-25.72300,-30.21200,171.49840,1.64719,963.10800,961.46900,24.13000,76.77010,-45.57600,-275.18600,127.18750,127.22330,127.08580,127.05140,-2.70667,48.79808,47.83017,68.21546,70.57229,962.90610,963.08510,961.28270,961.60700,0.00000,3.70128,4.23097,1.35686,46.66120,51.00000,76.00000
98579.00000,172.13450,3674.26000,197.15800,3945.88400,1.00000,0.00000,0.00000,0.00000,0.00000,2457.85300,62.47931,194.56210,4.15977,125.90250,2.98360,-12.43800,0.00000,0.00000,1.00000,127.14510,-691.00000,0.00000,0.00000,4.00000,3.67363,-0.47145,-0.17309,-0.05086,-4.51200,-25.69100,-30.20300,171.48880,1.64704,961.87100,961.34100,72.68268,211.24740,-47.44000,-275.76300,126.88710,127.28260,126.82440,127.13300,-6.66070,49.01368,47.77965,68.73003,69.69055,960.25830,963.42390,960.26560,962.26350,0.00000,3.68431,4.22279,1.35686,46.59496,51.00000,75.00000
98589.00000,172.15450,3674.96500,197.17800,3946.58900,1.00000,0.00000,0.00000,0.00000,0.00000,2458.42900,62.43537,194.15480,4.10394,125.76040,2.94420,-18.45000,0.00000,0.00000,1.00000,127.03610,-1025.00000,0.00000,0.00000,4.00000,3.67433,-0.78254,-0.17289,0.17022,-4.50000,-25.66600,-30.16600,171.47920,1.64689,961.19200,960.08600,73.45035,206.63730,-47.94100,-269.74500,126.58800,127.38130,126.45030,127.19140,-11.37080,49.31563,47.71304,69.41023,69.10646,957.81770,964.47060,957.03060,962.94120,0.00000,3.65797,4.22684,1.35556,46.39258,51.00000,75.00000
98599.00000,172.17450,3675.66900,197.19800,3947.29200,1.00000,0.00000,0.00000,0.00000,0.00000,2459.00700,62.39176,193.75220,4.05002,125.52750,2.89352,-24.44400,0.00000,0.00000,1.00000,126.91550,-1358.00000,0.00000,0.00000,4.00000,3.67504,-1.05497,-0.17932,0.22664,-4.49900,-25.65200,-30.15100,171.46960,1.64674,960.22700,959.69700,72.26468,213.33530,-47.16700,-278.48900,126.25400,127.43250,126.12090,127.24740,-15.51826,49.88789,47.32013,69.69750,67.94462,954.72440,965.67090,955.07170,964.26420,0.00000,3.64601,4.22200,1.35556,46.33969,51.00000,75.00000
98609.00000,172.19450,3676.37300,197.21800,3947.99600,1.00000,0.00000,0.00000,0.00000,0.00000,2459.58800,62.34838,193.35530,4.01532,125.20790,2.77765,-30.43800,0.00000,0.00000,1.00000,126.79520,-1691.00000,0.00000,0.00000,4.00000,3.67574,-1.23806,-0.18837,0.21750,-4.50100,-25.61900,-30.12000,171.46000,1.64658,959.36600,958.70700,71.77560,208.37570,-46.84800,-272.01500,125.93960,127.48110,125.81670,127.30710,-19.79029,50.50776,46.81665,70.31944,67.10881,951.87320,966.68730,952.35210,964.83220,0.00000,3.62940,4.21386,1.35556,46.27412,51.00000,75.00000
98619.00000,172.21450,3677.07500,197.23800,3948.69900,1.00000,0.00000,0.00000,0.00000,0.00000,2460.17300,62.30534,192.96440,3.98926,124.80410,2.63928,-36.43200,0.00000,0.00000,1.00000,126.66840,-2024.00000,0.00000,0.00000,4.00000,3.67644,-1.44465,-0.20121,0.23770,-4.48600,-25.59200,-30.07800,171.45040,1.64643,958.44100,957.26300,74.22681,208.23410,-48.44800,-271.83000,125.61490,127.55510,125.45810,127.38560,-24.36678,51.26336,46.30062,71.30534,66.17376,949.07660,967.77410,948.37040,966.00600,0.00000,3.60088,4.19724,1.35556,46.17630,51.00000,75.00000
98629.00000,172.23450,3677.77800,197.25800,3949.40100,1.00000,0.00000,0.00000,0.00000,0.00000,2460.76100,62.26292,192.58040,3.95862,124.30930,2.52986,-42.44400,0.00000,0.00000,1.00000,126.52940,-2358.00000,0.00000,0.00000,4.00000,3.67715,-1.76095,-0.21882,0.23740,-4.46800,-25.57800,-30.04600,171.44080,1.64628,957.56000,956.21700,67.66080,209.97980,-44.16200,-274.10900,125.26950,127.60810,125.12160,127.45330,-29.04614,51.61461,45.87033,72.27078,65.26733,946.24690,968.62870,945.48520,966.83000,0.00000,3.58187,4.18724,1.35556,46.10399,51.00000,75.00000
98639.00000,172.25450,3678.47900,197.27800,3950.10200,1.00000,0.00000,0.00000,0.00000,0.00000,2461.35400,62.22116,192.20420,3.92373,123.72710,2.39432,-48.43800,0.00000,0.00000,1.00000,126.38550,-2691.00000,0.00000,0.00000,4.00000,3.67785,-1.61859,-0.21275,0.01562,-4.47100,-25.54400,-30.01500,171.43110,1.64613,956.25700,955.28000,68.15496,207.79480,-44.48400,-271.25600,125.01910,127.53650,124.81610,127.45030,-31.95000,52.47185,45.87785,73.21268,64.34396,943.71330,968.52590,942.37960,967.93950,0.00000,3.51440,4.18148,1.35491,45.66600,52.00000,75.00000
98649.00000,172.27450,3679.17900,197.29800,3950.80200,1.00000,0.00000,0.00000,0.00000,0.00000,2461.95000,62.17947,191.83530,3.89750,123.08010,2.28933,-54.45000,0.00000,0.00000,1.00000,126.23330,-3025.00000,0.00000,0.00000,4.00000,3.67855,-1.68046,-0.21928,-0.12710,-4.48000,-25.49100,-29.97100,171.42150,1.64597,954.60200,953.93000,69.11000,207.31900,-45.10800,-270.63500,124.74920,127.50040,124.49620,127.40700,-34.62488,53.60642,45.80077,74.04253,64.02671,940.70390,968.25840,939.70020,967.94890,0.00000,3.43799,4.16962,1.35419,45.19145,53.00000,75.00000
98659.00000,172.29450,3679.87900,197.31800,3951.50200,1.00000,0.00000,0.00000,0.00000,0.00000,2462.55000,62.13763,191.47370,3.88320,122.38370,2.23657,-45.59400,0.00000,0.00000,1.00000,126.08140,-2533.00000,0.00000,0.00000,4.00000,3.67925,-1.43491,-0.18918,-0.00125,-4.46500,-25.45800,-29.92300,171.41190,1.64582,953.30600,952.37200,71.96811,207.95570,-46.97300,-271.46600,124.45260,127.48340,124.28150,127.25740,-35.37186,54.24052,45.37889,74.54601,63.80248,938.21630,968.31960,937.93350,966.62550,0.00000,3.44394,4.16848,1.35419,45.24104,52.00000,75.00000
98669.00000,172.31450,3680.57700,197.33800,3952.20000,1.00000,0.00000,0.00000,0.00000,0.00000,2463.15200,62.09584,191.11890,3.87663,121.67610,2.18074,-35.10000,0.00000,0.00000,1.00000,125.93350,-1950.00000,0.00000,0.00000,4.00000,3.67995,-1.47023,-0.18478,0.05906,-4.45100,-25.44300,-29.89400,171.40230,1.64567,952.83900,951.33900,73.66796,207.27650,-48.08300,-270.58000,124.40070,127.33940,124.16070,127.03820,-33.70763,54.53801,45.02043,74.88885,63.82713,938.02800,967.54650,936.83120,965.58500,0.00000,3.49930,4.16312,1.35491,45.66831,52.00000,75.00000
98679.00000,172.33450,3681.27500,197.35800,3952.89800,1.00000,0.00000,0.00000,0.00000,0.00000,2463.75700,62.05454,190.76930,3.86925,121.00310,2.11876,-24.58800,0.00000,0.00000,1.00000,125.79850,-1366.00000,0.00000,0.00000,4.00000,3.68065,-1.33662,-0.16273,0.33294,-4.43500,-25.42900,-29.86400,171.39270,1.64552,952.20600,950.35500,72.35089,207.04980,-47.22300,-270.28400,124.42000,127.08540,124.22280,126.74780,-30.07901,54.54192,44.55480,75.09610,64.07663,938.52340,965.73900,937.43510,962.95610,0.00000,3.51032,4.14601,1.35622,45.84862,52.00000,77.00000
98689.00000,172.35450,3681.97200,197.37800,3953.59500,1.00000,0.00000,0.00000,0.00000,0.00000,2464.36300,62.01418,190.42280,3.84923,120.40390,2.08057,-14.09400,0.00000,0.00000,1.00000,125.67570,-783.00000,0.00000,0.00000,4.00000,3.68135,-1.06082,-0.15957,0.08167,-4.41000,-25.41100,-29.82100,171.38310,1.64536,951.37400,948.90200,69.29645,209.61610,-45.23000,-273.63400,124.54530,126.72880,124.33620,126.38130,-24.40229,54.20110,44.55021,75.48862,64.22108,939.70670,962.82340,937.24210,960.42550,0.00000,3.52211,4.12961,1.35747,46.03029,52.00000,77.00000
98699.00000,172.37450,3682.66900,197.39800,3954.29200,1.00000,0.00000,0.00000,0.00000,0.00000,2464.96800,61.97473,190.07730,3.80936,119.92190,2.12903,-3.60000,0.00000,0.00000,1.00000,125.55200,-200.00000,0.00000,0.00000,4.00000,3.68204,-0.82307,-0.15346,0.14767,-4.39800,-25.38900,-29.78700,171.37350,1.64521,950.60400,947.76300,74.80874,208.61220,-48.82700,-272.32300,124.81440,126.27560,124.56670,125.91260,-16.74474,53.15030,44.54502,75.47319,64.39617,942.27980,958.91640,938.34870,956.98770,0.00000,3.63591,4.12926,1.35865,46.82335,50.00000,76.00000
