TIME,DISTANCE,MARKERS,SPEED,MOTORRPMFRONT,MOTORRPMREAR,POWERELECTRICALFRONT,POWERELECTRICALREAR,POWERELECTRICALTOTAL,POWERBALANCE,EFFICIENCYFRONT,EFFICIENCYREAR,TORQUEMECHANICALFRONT,TORQUEMECHANICALREAR,TORQUEROTORFRONT,TORQUEROTORREAR
22.868001,1268.24,0,44.67033,9253.392,9380.585,30.291,60.583,90.874,0.33333,0.954,0.955,29.844,58.939,27.989,51.057
22.888001,1269.133,0,44.67033,9294.981,9389.959,39.652,79.304,118.956,0.333333,0.954,0.955,38.907,77.108,35.533,62.92
22.908001,1270.027,0,44.67033,9328.855,9445.73,50.056,100.113,150.169,0.333331,0.954,0.955,48.944,96.708,46.253,97.535
22.928001,1270.92,0,44.67033,9379.969,9453.495,56.714,113.429,170.143,0.333331,0.955,0.955,55.167,109.46,52.346,113.946
22.948001,1271.814,0,44.67033,9390.013,9391.081,67.19,134.381,201.571,0.333332,0.955,0.955,65.275,130.519,64.474,132.219
22.968001,1272.707,0,44.67115,9371.791,9368.397,74.158,148.316,222.474,0.333333,0.955,0.955,72.17,144.398,72.254,144.578
22.988001,1273.601,0,44.67115,9392.118,9358.776,77.621,155.242,232.863,0.333333,0.955,0.955,75.389,151.366,74.98,143.111
23.008001,1274.494,0,44.67115,9405.435,9394.906,81.888,163.776,245.664,0.333333,0.955,0.955,79.441,159.056,77.485,155.727
23.028001,1275.389,0,44.67115,9412.796,9417.102,81.365,162.73,244.095,0.333333,0.955,0.955,78.872,157.671,77.328,156.019
23.048001,1276.285,0,44.67115,9412.179,9466.194,81.365,162.73,244.095,0.333333,0.955,0.955,78.869,157.002,78.113,143.857
23.068001,1277.181,0,44.87799,9428.273,9564.26,81.365,162.73,244.095,0.333333,0.955,0.956,78.754,155.401,76.589,149.777
23.088001,1278.079,0,44.87799,9372.13,9609.511,81.365,162.73,244.095,0.333333,0.955,0.956,78.463,154.734,154.207,145.84
23.108001,1278.979,0,44.87799,9405.083,9609.963,74.581,149.162,223.743,0.333333,0.955,0.956,72.359,141.746,69.983,142.409
23.128001,1279.879,0,44.87799,9442.035,9474.416,65.773,131.547,197.32,0.333332,0.955,0.955,63.578,126.686,61.064,130.22
23.148001,1280.78,0,44.87799,9436.928,9428.911,55.136,110.273,165.409,0.333331,0.955,0.955,53.32,106.65,51.321,115.556
23.168001,1281.68,0,44.96817,9394.739,9367.148,41.516,83.033,124.549,0.333331,0.955,0.955,40.287,80.815,45.009,88.29
23.188001,1282.58,0,44.96817,9347.984,9338.909,26.802,53.605,80.407,0.333329,0.955,0.955,26.151,52.339,25.015,54.341
23.208001,1283.48,0,44.96817,9317.197,9320.173,19.965,39.931,59.896,0.333328,0.954,0.954,19.539,39.069,19.148,38.703
23.228001,1284.38,0,44.96817,9300.217,9317.471,10.13,20.26,30.39,0.333333,0.954,0.954,9.928,19.828,11.552,18.946
23.248001,1285.279,0,44.96817,9285.771,9306.641,3.635,7.271,10.906,0.333303,0.954,0.954,3.569,7.124,2.333,5.187
23.268001,1286.178,0,44.88287,9278.217,9303.833,-3.281,-6.563,-9.844,0.3333,0.954,0.954,-3.537,-7.054,-3.765,-6.017
23.288001,1287.077,0,44.88287,9262.429,9284.735,-8.025,-16.051,-24.076,0.33332,0.954,0.954,-8.667,-17.288,-9.647,-15.68
23.308001,1287.974,0,44.88287,9224.363,9245.342,-13.883,-27.776,-41.659,0.333253,0.954,0.954,-15.053,-30.044,-13.664,-25.639
23.328001,1288.869,0,44.88287,9157.007,9198.784,-22.736,-45.54,-68.276,0.333001,0.954,0.954,-24.837,-49.523,-21.593,-45.758
23.348001,1289.762,0,44.88287,9087.339,9153.094,-25.387,-50.922,-76.309,0.332687,0.953,0.954,-27.962,-55.671,-26.004,-52.804
23.368001,1290.653,0,44.58304,9006.042,9075.174,-28.541,-57.297,-85.838,0.332498,0.953,0.953,-31.743,-63.197,-31.398,-58.11
23.388001,1291.541,0,44.58304,8963.83,8889.766,-30.513,-60.805,-91.318,0.33414,0.952,0.952,-34.093,-68.457,-31.336,-45.46
23.408001,1292.428,0,44.58304,8926.245,8617.362,-31.119,-61.177,-92.296,0.337165,0.952,0.95,-34.942,-71.172,-35.786,-46.554
23.428001,1293.314,0,44.58304,8855.95,8314.292,-31.754,-61.498,-93.252,0.340518,0.952,0.948,-35.931,-74.309,-32.005,-48.926
23.448001,1294.198,0,44.58304,8841.764,8069.65,-29.664,-56.784,-86.448,0.343143,0.952,0.946,-33.663,-70.965,-38.134,-70.245
23.468001,1295.079,0,44.02411,8917.583,8013.916,-26.722,-51.063,-77.785,0.343537,0.952,0.946,-30.051,-64.347,-34.564,-74.764
23.488001,1295.958,0,44.02411,8996.333,8605.404,-22.461,-44.214,-66.675,0.336873,0.953,0.95,-25.01,-51.835,-24.945,-112.076
23.508001,1296.833,0,44.02411,8999.645,8926.365,-19.251,-38.426,-57.677,0.333773,0.953,0.952,-21.432,-43.187,-22.985,-56.933
23.528001,1297.704,0,44.02411,9011.712,8979.688,-18.08,-36.139,-54.219,0.333462,0.953,0.953,-20.097,-40.324,-20.252,-40.943
23.548001,1298.574,0,44.02411,8994.324,8969.757,-16.004,-32.004,-48.008,0.333361,0.953,0.952,-17.827,-35.746,-18.376,-33.994
23.568001,1299.441,0,43.35173,8963.113,8950.517,-15.695,-31.389,-47.084,0.33334,0.952,0.952,-17.545,-35.143,-17.633,-35.073
23.588001,1300.308,0,43.35173,8930.871,8930.06,-15.512,-31.024,-46.536,0.333333,0.952,0.952,-17.405,-34.816,-16.891,-33.71
23.608001,1301.172,0,43.35173,8897.679,8907.019,-15.3,-30.602,-45.902,0.333319,0.952,0.952,-17.235,-34.429,-16.762,-30.574
23.628001,1302.035,0,43.35173,8867.583,8882.248,-15.237,-30.475,-45.712,0.333326,0.952,0.952,-17.226,-34.394,-17.132,-33.267
23.648001,1302.896,0,43.35173,8842.976,8853.879,-15.181,-30.363,-45.544,0.333326,0.952,0.952,-17.214,-34.383,-17.415,-32.994
23.668001,1303.757,0,43.01006,8819.138,8827.246,-15.16,-30.321,-45.481,0.333326,0.952,0.952,-17.24,-34.446,-17.445,-33.135
23.688001,1304.616,0,43.01006,8804.762,8816.343,-15,-30,-45,0.333333,0.951,0.952,-17.086,-34.127,-16.8,-33.885
23.708001,1305.473,0,43.01006,8784.498,8811.086,-15,-30,-45,0.333333,0.951,0.951,-17.127,-34.161,-16.615,-38.796
23.728001,1306.329,0,43.01006,8762.664,8812.308,-15.169,-30.341,-45.51,0.333311,0.951,0.952,-17.368,-34.533,-17.669,-34.556
23.748001,1307.184,0,43.01006,8747.422,8810.655,-15.142,-30.286,-45.428,0.333319,0.951,0.952,-17.368,-34.473,-17.323,-32.742
23.768001,1308.037,0,42.56237,8729.125,8801.726,-15.109,-30.221,-45.33,0.333311,0.951,0.951,-17.372,-34.439,-18.583,-34.047
23.788001,1308.888,0,42.56237,8700.316,8782.816,-15.099,-30.2,-45.299,0.333319,0.951,0.951,-17.418,-34.492,-17.305,-33.338
23.808001,1309.737,0,42.56237,8672.395,8758.799,-15.079,-30.161,-45.24,0.333311,0.951,0.951,-17.455,-34.547,-17.367,-33.251
23.828001,1310.584,0,42.56237,8641.656,8737.401,-15.075,-30.151,-45.226,0.333326,0.95,0.951,-17.514,-34.63,-17.033,-34.949
23.848001,1311.43,0,42.56237,8609.613,8717.75,-15.079,-30.16,-45.239,0.333319,0.95,0.951,-17.589,-34.723,-17.548,-35.424
23.868001,1312.274,0,42.14772,8587.66,8706.607,-15.09,-30.183,-45.273,0.333311,0.95,0.951,-17.651,-34.794,-17.816,-34.492
23.888001,1313.116,0,42.14772,8576.021,8696.414,-15.11,-30.224,-45.334,0.333304,0.95,0.951,-17.702,-34.895,-18.68,-38.515
23.908001,1313.957,0,42.14772,8573.894,8685.344,-15,-30,-45,0.333333,0.95,0.951,-17.577,-34.675,-18.737,-35.181
23.928001,1314.796,0,42.14772,8564.209,8673.002,-15.571,-31.157,-46.728,0.333226,0.95,0.951,-18.263,-36.063,-17.096,-35.031
23.948001,1315.633,0,42.14772,8552.5,8666.899,-16.253,-32.54,-48.793,0.333101,0.95,0.951,-19.085,-37.686,-15.981,-34.593
23.968001,1316.469,0,41.66164,8497.794,8636.819,-17.89,-35.875,-53.765,0.332744,0.949,0.95,-21.159,-41.71,-20.597,-41.283
23.988001,1317.301,0,41.66164,8468.166,8611.408,-17.57,-35.226,-52.796,0.33279,0.949,0.95,-20.856,-41.08,-20.064,-39.463
24.008001,1318.132,0,41.66164,8458.869,8587.137,-16.497,-33.04,-49.537,0.333024,0.949,0.95,-19.61,-38.647,-20.352,-37.208
24.028001,1318.96,0,41.66164,8452.146,8570.458,-16.092,-32.214,-48.306,0.333126,0.949,0.95,-19.144,-37.765,-19.891,-38.404
24.048001,1319.787,0,41.66164,8442.266,8542.664,-15.713,-31.443,-47.156,0.333213,0.949,0.95,-18.715,-36.983,-18.586,-35.885
24.068001,1320.611,0,41.15049,8420.942,8509.846,-15.752,-31.521,-47.273,0.333213,0.949,0.95,-18.812,-37.222,-18.57,-34.734
24.088001,1321.434,0,41.15049,8389.225,8490.69,-16.127,-32.282,-48.409,0.333141,0.949,0.949,-19.337,-38.215,-19.096,-36.532
24.108001,1322.254,0,41.15049,8379.936,8487.762,-15,-30,-45,0.333333,0.949,0.949,-18.017,-35.537,-21.844,-37.817
24.128001,1323.073,0,41.15049,8376.953,8452.62,-17.147,-34.332,-51.479,0.333087,0.949,0.949,-20.572,-40.819,-13.758,-33.684
24.148001,1323.89,0,41.15049,8334.843,8437.805,-15,-30,-45,0.333333,0.948,0.949,-18.125,-35.753,-23.372,-35.494
24.168001,1324.706,0,40.65905,8305.651,8426.411,-17.002,-34.064,-51.066,0.332942,0.948,0.949,-20.606,-40.653,-20.868,-39.505
24.188001,1325.519,0,40.65905,8296.03,8414.488,-16.025,-32.079,-48.104,0.333132,0.948,0.949,-19.449,-38.365,-21.109,-45.38
24.208001,1326.33,0,40.65905,8280.618,8394.907,-15.35,-30.71,-46.06,0.333261,0.948,0.949,-18.661,-36.792,-18.045,-34.116
24.228001,1327.139,0,40.65905,8255.152,8368.949,-15.202,-30.411,-45.613,0.333282,0.948,0.949,-18.545,-36.563,-18.952,-37.156
24.248001,1327.945,0,40.65905,8243.519,8345.049,-15.025,-30.053,-45.078,0.333311,0.948,0.948,-18.355,-36.235,-18.409,-33.947
24.268001,1328.75,0,40.16334,8225.835,8321.074,-12.289,-24.58,-36.869,0.333315,0.947,0.948,-15.047,-29.74,-15.217,-33.079
24.288001,1329.553,0,40.16334,8227.506,8314.755,-4.263,-8.527,-12.79,0.333307,0.947,0.948,-5.219,-10.321,-6.449,-7.699
24.308001,1330.354,0,40.16334,8235.12,8309.667,6.313,12.626,18.939,0.333333,0.948,0.948,6.941,13.764,5.22,12.84
24.328001,1331.154,0,40.16334,8245.211,8317.702,18.353,36.706,55.059,0.333333,0.948,0.948,20.155,39.978,18.345,38.488
24.348001,1331.953,0,40.16334,8261.015,8327.516,24.618,49.236,73.854,0.333333,0.948,0.948,26.985,53.569,25.619,51.416
24.368001,1332.751,0,39.83099,8280.023,8331.443,28.061,56.122,84.183,0.333333,0.948,0.948,30.688,61.031,30.382,59.352
24.388001,1333.548,0,39.83099,8283.822,8322.925,31.61,63.221,94.831,0.33333,0.948,0.948,34.562,68.822,32.706,66.076
24.408001,1334.344,0,39.83099,8290.452,8310.624,36.611,73.223,109.834,0.33333,0.948,0.948,39.997,79.795,38.922,81.903
24.428001,1335.14,0,39.83099,8305.122,8311.353,49.382,98.764,148.146,0.333333,0.948,0.948,53.862,107.626,52.387,108.844
24.448001,1335.935,0,39.83099,8308.989,8322.341,62.566,125.133,187.699,0.333332,0.948,0.948,68.205,136.212,67.52,135.219
24.468001,1336.731,0,39.75928,8334.81,8351.577,78.365,156.73,235.095,0.333333,0.948,0.948,85.204,170.088,82.473,165.621
24.488001,1337.527,0,39.75928,8373.646,8389.217,95.695,191.391,287.086,0.333332,0.949,0.949,103.6,206.849,100.503,201.013
24.508001,1338.324,0,39.75928,8417.848,8420.284,103.654,207.308,310.962,0.333333,0.949,0.949,111.663,223.212,108.626,221.757
24.528001,1339.122,0,39.75928,8455.685,8432.456,106.047,212.095,318.142,0.333332,0.949,0.949,113.753,228,111.258,230.273
24.548001,1339.922,0,39.75928,8474.192,8452.848,105.605,211.21,316.815,0.333333,0.949,0.949,113.035,226.587,111.325,225.441
24.568001,1340.722,0,40.03195,8496.809,8458.976,100.533,201.066,301.599,0.333333,0.949,0.949,107.351,215.551,104.71,214.868
24.588001,1341.524,0,40.03195,8491.575,8448.36,89.228,178.456,267.684,0.333333,0.949,0.949,95.307,191.541,94.829,190.611
24.608001,1342.326,0,40.03195,8467.449,8441.316,76.053,152.107,228.16,0.333332,0.949,0.949,81.418,163.386,84.077,162.592
24.628001,1343.129,0,40.03195,8433.128,8436.912,65.964,131.928,197.892,0.333333,0.949,0.949,70.908,141.782,71.275,140.729
24.648001,1343.933,0,40.03195,8425.162,8449.622,63.021,126.043,189.064,0.333332,0.949,0.949,67.817,135.285,66.819,132.253
24.668001,1344.737,0,40.19613,8406.708,8464.228,62.968,125.936,188.904,0.333333,0.949,0.949,67.892,134.959,67.643,131.006
24.688001,1345.541,0,40.19613,8419.356,8484.609,72.725,145.45,218.175,0.333333,0.949,0.949,78.325,155.454,75.862,158.006
24.708001,1346.345,0,40.19613,8462.809,8518.857,83.404,166.808,250.212,0.333333,0.949,0.95,89.395,177.667,86.825,175.237
24.728001,1347.15,0,40.19613,8524.439,8577.669,98.428,196.856,295.284,0.333333,0.95,0.95,104.794,208.315,101.39,206.368
24.748001,1347.955,0,40.19613,8602.356,8587.694,121.636,243.273,364.909,0.333332,0.95,0.95,128.418,257.076,124.101,259.686
24.768001,1348.762,0,40.39017,8678.859,8618.774,135.653,271.306,406.959,0.333333,0.951,0.95,142.014,285.717,138.468,288.931
24.788001,1349.571,0,40.39017,8763.81,8644.665,151.35,302.7,454.05,0.333333,0.951,0.95,156.986,317.937,154.245,318.464
24.808001,1350.382,0,40.39017,8822.483,8697.254,166.555,333.11,499.665,0.333333,0.952,0.951,171.679,347.934,168.752,346.448
24.828001,1351.195,0,40.39017,8898.262,8748.02,180.964,361.929,542.893,0.333333,0.952,0.951,185.106,375.96,179.121,374.991
24.848001,1352.012,0,40.39017,9042.454,8806.791,205.357,410.715,616.072,0.333333,0.953,0.951,206.927,424.062,199.594,419.153
24.868001,1352.831,0,41.10886,9192.71,8856.648,218.922,437.845,656.767,0.333333,0.954,0.952,217.16,449.383,210.683,454.764
24.888001,1353.655,0,41.10886,9349.737,8903.005,233.534,467.068,700.602,0.333333,0.955,0.952,228.003,477.126,220.065,479.088
24.908001,1354.483,0,41.10886,9486.07,8983.688,250,500,750,0.333333,0.955,0.953,240.558,506.518,239.099,505.999
24.928001,1355.316,0,41.10886,9565.935,9070.445,250,500,750,0.333333,0.956,0.953,238.612,501.508,238.41,514.885
24.948001,1356.153,0,41.10886,9595.494,9144.086,250,500,750,0.333333,0.956,0.954,237.733,497.525,243.928,516.316
24.968001,1356.996,0,42.31513,9569.715,9237.576,250,500,750,0.333333,0.956,0.954,238.156,492.673,250.908,514.464
24.988001,1357.845,0,42.31513,9441.515,9273.891,250,500,750,0.333333,0.955,0.954,241.114,490.702,257.708,517.352
25.008001,1358.699,0,42.31513,9326.34,9296.684,250,500,750,0.333333,0.955,0.954,244.213,489.692,251.334,512.02
25.028001,1359.56,0,42.31513,9311.976,9301.938,250,500,750,0.333333,0.954,0.954,244.658,489.671,248.814,503.923
25.048001,1360.426,0,42.31513,9320.554,9307.811,250,500,750,0.333333,0.954,0.954,244.628,489.648,242.608,494.824
25.068001,1361.297,0,43.71333,9417.222,9324.513,250,500,750,0.333333,0.955,0.954,242.317,488.986,237.813,488.453
25.088001,1362.174,0,43.71333,9510.738,9354.598,250,500,750,0.333333,0.955,0.955,239.893,487.709,240.939,479.903
25.108001,1363.055,0,43.71333,9548.946,9395.72,250,500,750,0.333333,0.956,0.955,238.983,485.434,239.937,486.106
25.128001,1363.942,0,43.71333,9606.889,9495.74,250,500,750,0.333333,0.956,0.955,237.732,480.601,234.405,480.411
25.148001,1364.833,0,43.71333,9621.836,9602.384,250,500,750,0.333333,0.956,0.956,237.267,475.449,237.968,477.893
25.168001,1365.73,0,45.00504,9658.256,9693.542,250,500,750,0.333333,0.956,0.956,236.512,470.753,233.752,489.002
25.188001,1366.631,0,45.00504,9705.725,9780.243,250,500,750,0.333333,0.956,0.957,235.32,466.728,235.792,486.791
25.208001,1367.539,0,45.00504,9718.066,9835.849,250,500,750,0.333333,0.956,0.957,235.082,463.974,233.851,492.86
25.228001,1368.451,0,45.00504,9780.059,9805.417,250,500,750,0.333333,0.957,0.957,233.804,465.916,227.286,473.762
25.248001,1369.369,0,45.00504,9844.411,9835.174,250,500,750,0.333333,0.957,0.957,232.156,464.653,232.62,469.408
25.268001,1370.292,0,46.2555,9901.455,9833.466,250,500,750,0.333333,0.957,0.957,230.863,464.826,231.903,466.033
25.288001,1371.219,0,46.2555,9945.682,9857.968,250,500,750,0.333333,0.957,0.957,229.731,463.611,236.477,468.993
25.308001,1372.151,0,46.2555,9942.426,9911.957,250,500,750,0.333333,0.957,0.957,229.906,461.53,232.76,454.411
25.328001,1373.088,0,46.2555,9975.824,9964.229,250,500,750,0.333333,0.958,0.957,229.34,459.184,225.703,453.184
25.348001,1374.03,0,46.2555,10081.88,10046.35,250,500,750,0.333333,0.958,0.958,227.059,455.618,222.262,448.547
25.368001,1374.977,0,47.46459,10156.32,10123.7,250,500,750,0.333333,0.958,0.958,225.394,451.998,223.298,455.978
25.388001,1375.928,0,47.46459,10146.65,10141.25,250,500,750,0.333333,0.958,0.958,225.474,451.485,228.324,446.181
25.408001,1376.884,0,47.46459,10149.91,10239.12,250,500,750,0.333333,0.958,0.959,225.51,447.517,224.237,435.218
25.428001,1377.845,0,47.46459,10198.96,10310.45,250,500,750,0.333333,0.958,0.959,224.548,444.121,220.166,448.831
25.448001,1378.812,0,47.46459,10269.81,10312.26,250,500,750,0.333333,0.959,0.959,223.034,443.951,219.659,452.509
25.468001,1379.782,0,48.6482,10376.96,10309.31,250,500,750,0.333333,0.959,0.959,220.862,444.241,215.725,445.99
25.488001,1380.757,0,48.6482,10353.49,10311.09,250,500,750,0.333333,0.959,0.959,221.207,444.356,221.663,438.468
25.508001,1381.737,0,48.6482,10401.45,10360.6,250,500,750,0.333333,0.959,0.959,220.316,442.337,217.08,435.503
25.528001,1382.722,0,48.6482,10456.32,10439.63,250,500,750,0.333333,0.959,0.959,219.119,439.314,219.356,424.189
25.548001,1383.71,0,48.6482,10498.58,10479.69,250,500,750,0.333333,0.959,0.959,218.338,437.46,215.703,432.137
25.568001,1384.704,0,49.81801,10524.17,10556.57,250,500,750,0.333333,0.96,0.96,217.89,434.424,212.564,427.58
25.588001,1385.702,0,49.81801,10572.72,10649.88,250,500,750,0.333333,0.96,0.96,216.935,430.652,211.167,427.998
25.608001,1386.704,0,49.81801,10606.82,10708.12,250,500,750,0.333333,0.96,0.96,216.209,428.73,212.725,411.34
25.628001,1387.712,0,49.81801,10629.36,10697.78,250,500,750,0.333333,0.96,0.96,215.746,429.075,213.099,414.077
25.648001,1388.724,0,49.81801,10677.4,10727.9,250,500,750,0.333333,0.96,0.96,214.791,427.424,212.926,433.576
25.668001,1389.741,0,50.9339,10729.97,10739.19,250,500,750,0.333333,0.96,0.96,213.827,427.256,209.635,421.821
25.688001,1390.762,0,50.9339,10764.04,10754.3,249.999,500,749.999,0.333332,0.96,0.96,213.161,426.648,209.475,422.386
25.708001,1391.788,0,50.9339,10793.86,10787.37,250,500,750,0.333333,0.96,0.96,212.568,425.501,209.92,416.065
25.728001,1392.818,0,50.9339,10821.42,10837.64,250,500,750,0.333333,0.96,0.961,212.12,423.622,206.116,412.774
25.748001,1393.851,0,50.9339,10885.83,10885.29,250,500,750,0.333333,0.961,0.961,210.91,421.757,204.67,413.978
25.768001,1394.889,0,52.02907,10945.42,10937.26,250,500,750,0.333333,0.961,0.961,209.6,419.824,212.247,411.615
25.788001,1395.931,0,52.02907,10963.04,10980.05,250,500,750,0.333333,0.961,0.961,209.377,418.289,207.298,407.775
25.808001,1396.978,0,52.02907,10999.06,11061.57,250,500,750,0.333333,0.961,0.961,208.778,415.488,203.738,396.181
25.828001,1398.029,0,52.02907,11042.24,11137.78,250,500,750,0.333333,0.961,0.961,207.947,412.244,204.682,415.28
25.848001,1399.084,0,52.02907,11113.49,11145.88,250,500,750,0.333333,0.961,0.961,206.687,412.087,201.788,408.883
25.868001,1400.143,0,53.08286,11215.49,11172.1,250,500,750,0.333333,0.962,0.961,204.875,411.294,199.228,401.195
25.888001,1401.206,0,53.08286,11254.92,11187.63,250,500,750,0.333333,0.962,0.961,203.938,410.571,209.636,408.348
25.908001,1402.274,0,53.08286,11253.29,11252.62,250,500,750,0.333333,0.962,0.962,204.198,408.495,198.872,395.358
25.928001,1403.345,0,53.08286,11305.83,11350.45,250,500,750,0.333333,0.962,0.962,203.236,405.08,199.728,391.197
25.948001,1404.42,0,53.08286,11357.73,11390.37,250,500,750,0.333333,0.962,0.962,202.33,403.011,198.921,422.362
25.968001,1405.5,0,54.11868,11386.33,11434.72,250,500,750,0.333333,0.962,0.962,201.81,402.149,199.598,389.207
25.988001,1406.583,0,54.11868,11445.8,11487.77,250,500,750,0.333333,0.962,0.962,200.785,400.229,198.686,392.594
26.008001,1407.671,0,54.11868,11495.26,11529.54,250,500,750,0.333333,0.962,0.962,199.939,398.609,197.996,401.112
26.028001,1408.762,0,54.11868,11515.29,11550.49,250,500,750,0.333333,0.962,0.962,199.711,398.019,192.258,394.727
26.048001,1409.858,0,54.11868,11543.86,11598.71,250,500,750,0.333333,0.962,0.962,198.986,396.418,203.54,392.365
26.068001,1410.958,0,55.13397,11571.9,11631.29,250,500,750,0.333333,0.962,0.962,198.65,395.223,196.52,396.681
26.088001,1412.063,0,55.13397,11598.76,11663.95,250,500,750,0.333333,0.962,0.962,198.213,394.418,195.432,381.85
26.108001,1413.171,0,55.13397,11646.25,11678.72,250,500,750,0.333333,0.962,0.962,197.461,393.989,192.734,378.443
26.128001,1414.284,0,55.13397,11680.06,11704.33,250,500,750,0.333333,0.962,0.963,196.877,392.864,193.43,391.63
26.148001,1415.4,0,55.13397,11717.01,11741.31,250,500,750,0.333333,0.963,0.963,196.243,391.696,194.159,388.29
26.168001,1416.52,0,56.13703,11762.32,11796.93,250,500,750,0.333333,0.963,0.963,195.462,389.804,195.471,390.72
26.188001,1417.644,0,56.13703,11794.61,11837.87,250,500,750,0.333333,0.963,0.963,194.969,388.544,193.399,386.314
26.208001,1418.772,0,56.13703,11843,11892.85,250,500,750,0.333333,0.963,0.963,194.271,386.999,188.412,373.453
26.228001,1419.904,0,56.13703,11889.74,11938.74,250,500,750,0.333333,0.963,0.963,193.515,385.322,188.035,383.276
26.248001,1421.04,0,56.13703,11933.95,11986.63,250,500,750,0.333333,0.963,0.963,192.763,383.875,189.815,378.418
