TIME,DISTANCE,SPEED,POWERELECTRICALTOTAL
230.428011,14630.726,40.04747,-66.119
230.448011,14631.516,40.04747,-61.122
230.468011,14632.304,39.38652,-59.272
230.488011,14633.088,39.38652,-56.077
230.508011,14633.871,39.38652,-53.658
230.528011,14634.651,39.38652,-51.083
230.548011,14635.429,39.38652,-49.535
230.568011,14636.204,38.82106,-39.086
230.588011,14636.978,38.82106,-15.24
230.608011,14637.75,38.82106,12.598
230.628011,14638.521,38.82106,55.956
230.648011,14639.29,38.82106,97.30901
230.668011,14640.058,38.49687,131.954
230.688011,14640.826,38.49687,156.834
230.708011,14641.594,38.49687,181.047
230.728011,14642.362,38.49687,202.668
230.748011,14643.13,38.49687,229.963
230.768011,14643.9,38.57714,259.003
230.788011,14644.67,38.57714,281.046
230.808011,14645.441,38.57714,293.898
230.828011,14646.215,38.57714,297.322
230.848011,14646.989,38.57714,297.322
230.868011,14647.766,38.94732,295.932
230.888011,14648.544,38.94732,295.932
230.908011,14649.324,38.94732,255.759
230.928011,14650.104,38.94732,186.576
230.948011,14650.886,38.94732,101.721
230.968011,14651.667,39.17297,62.829
230.988011,14652.448,39.17297,42.055
231.008011,14653.229,39.17297,39.112
231.028011,14654.009,39.17297,43.212
231.048011,14654.787,39.17297,64.335
231.068011,14655.565,38.935,81.874
231.088011,14656.342,38.935,111.007
231.108011,14657.119,38.935,147.024
231.128011,14657.895,38.935,181.789
231.148011,14658.671,38.935,203.377
231.168011,14659.448,38.92042,213.819
231.188011,14660.225,38.92042,216.244
231.208011,14661.002,38.92042,216.244
231.228011,14661.78,38.92042,216.244
231.248011,14662.559,38.92042,216.244
231.268011,14663.338,39.08007,213.819
231.288011,14664.118,39.08007,213.819
231.308011,14664.899,39.08007,212.568
231.328011,14665.68,39.08007,211.318
231.348011,14666.462,39.08007,219.352
231.368011,14667.244,39.19379,223.234
231.388011,14668.027,39.19379,227.565
231.408011,14668.811,39.19379,226.288
231.428011,14669.595,39.19379,223.743
231.448011,14670.381,39.19379,222.474
231.468011,14671.167,39.39362,222.474
231.488011,14671.955,39.39362,220.617
231.508011,14672.743,39.39362,182.983
231.528011,14673.531,39.39362,159.339
231.548011,14674.318,39.39362,151.449
231.568011,14675.106,39.42744,152.58
231.588011,14675.892,39.42744,154.242
231.608011,14676.679,39.42744,172.485
231.628011,14677.466,39.42744,188.904
231.648011,14678.253,39.42744,213.819
231.668011,14679.041,39.4572,242.877
231.688011,14679.829,39.4572,283.153
231.708011,14680.617,39.4572,306.268
231.728011,14681.408,39.4572,331.603
231.748011,14682.2,39.4572,352.087
231.768011,14682.994,39.78797,377.283
231.788011,14683.789,39.78797,400.698
231.808011,14684.587,39.78797,442.246
231.828011,14685.386,39.78797,473.308
231.848011,14686.188,39.78797,512.193
231.868011,14686.994,40.42482,549.724
231.888011,14687.802,40.42482,574.557
231.908011,14688.614,40.42482,607.428
231.928011,14689.43,40.42482,642.3781
231.948011,14690.249,40.42482,665.04
231.968011,14691.072,41.43853,676.045
231.988011,14691.901,41.43853,684.156
232.008011,14692.734,41.43853,686.866
232.028011,14693.573,41.43853,685.017
232.048011,14694.417,41.43853,685.017
232.068011,14695.266,42.60435,685.017
232.088011,14696.119,42.60435,683.17
232.108011,14696.976,42.60435,683.17
232.128011,14697.838,42.60435,683.17
232.148011,14698.703,42.60435,683.17
232.168011,14699.573,43.74498,675.064
232.188011,14700.448,43.74498,664.918
232.208011,14701.326,43.74498,650.587
232.228011,14702.208,43.74498,640.933
232.248011,14703.094,43.74498,642.619
232.268011,14703.984,44.73244,642.619
232.288011,14704.878,44.73244,642.619
232.308011,14705.775,44.73244,642.619
232.328011,14706.676,44.73244,657.861
232.348011,14707.581,44.73244,676.78
232.368011,14708.489,45.72758,716.31
232.388011,14709.402,45.72758,750
232.408011,14710.319,45.72758,750
232.428011,14711.241,45.72758,750
232.448011,14712.167,45.72758,750
232.468011,14713.099,46.87938,750
232.488011,14714.035,46.87938,750
232.508011,14714.975,46.87938,750
232.528011,14715.92,46.87938,750
232.548011,14716.869,46.87938,750
232.568011,14717.823,48.00634,750
232.588011,14718.782,48.00634,750
232.608011,14719.745,48.00634,750
232.628011,14720.714,48.00634,750
232.648011,14721.687,48.00634,750
232.668011,14722.665,49.16014,750
232.688011,14723.648,49.16014,750
232.708011,14724.635,49.16014,750
232.728011,14725.627,49.16014,750
232.748011,14726.623,49.16014,750
232.768011,14727.623,50.27877,741.24
232.788011,14728.627,50.27877,706.696
232.808011,14729.634,50.27877,682.924
232.828011,14730.645,50.27877,662.359
232.848011,14731.66,50.27877,639.97
232.868011,14732.677,51.15565,616.072
232.888011,14733.698,51.15565,601.062
232.908011,14734.722,51.15565,581.289
232.928011,14735.748,51.15565,569.352
232.948011,14736.778,51.15565,570.969
232.968011,14737.81,51.83296,570.969
232.988011,14738.845,51.83296,582.918
233.008011,14739.883,51.83296,593.43
233.028011,14740.923,51.83296,596.949
233.048011,14741.967,51.83296,598.593
233.068011,14743.014,52.49915,604.714
233.088011,14744.064,52.49915,617.853
233.108011,14745.116,52.49915,627.504
233.128011,14746.17,52.49915,638.167
233.148011,14747.228,52.49915,635.526
233.168011,14748.288,53.23528,633.727
233.188011,14749.351,53.23528,633.727
233.208011,14750.417,53.23528,633.727
233.228011,14751.487,53.23528,633.727
233.248011,14752.562,53.23528,633.727
233.268011,14753.639,54.0183,616.072
233.288011,14754.719,54.0183,597.771
233.308011,14755.802,54.0183,585.598
233.328011,14756.888,54.0183,579.081
233.348011,14757.977,54.0183,570.969
233.368011,14759.068,54.69027,564.163
233.388011,14760.161,54.69027,559.909
233.408011,14761.257,54.69027,558.189
233.428011,14762.355,54.69027,558.189
233.448011,14763.456,54.69027,559.909
233.468011,14764.56,55.28797,559.909
233.488011,14765.666,55.28797,561.517
233.508011,14766.776,55.28797,589.101
233.528011,14767.889,55.28797,624.877
233.548011,14769.004,55.28797,677.763
233.568011,14770.123,56.02033,734.032
233.588011,14771.245,56.02033,750
233.608011,14772.371,56.02033,750
233.628011,14773.5,56.02033,750
233.648011,14774.633,56.02033,750
233.668011,14775.769,56.94938,750
233.688011,14776.909,56.94938,750
233.708011,14778.052,56.94938,750
233.728011,14779.198,56.94938,750
233.748011,14780.349,56.94938,750
233.768011,14781.504,57.86483,750
233.788011,14782.664,57.86483,750
233.808011,14783.826,57.86483,750
233.828011,14784.993,57.86483,750
233.848011,14786.163,57.86483,750
233.868011,14787.336,58.79806,750
233.888011,14788.513,58.79806,750
233.908011,14789.694,58.79806,750
233.928011,14790.878,58.79806,750
233.948011,14792.065,58.79806,750
233.968011,14793.255,59.63562,750
233.988011,14794.447,59.63562,750
234.008011,14795.643,59.63562,750
234.028011,14796.841,59.63562,750
234.048011,14798.042,59.63562,750
234.068011,14799.249,60.49788,750
234.088011,14800.461,60.49788,750
234.108011,14801.677,60.49788,750
234.128011,14802.897,60.49788,750
234.148011,14804.121,60.49788,750
234.168011,14805.347,61.47097,750
234.188011,14806.578,61.47097,750
234.208011,14807.811,61.47097,750
234.228011,14809.048,61.47097,750
234.248011,14810.289,61.47097,750
234.268011,14811.533,62.34665,750
234.288011,14812.782,62.34665,750
234.308011,14814.034,62.34665,750
234.328011,14815.289,62.34665,750
234.348011,14816.547,62.34665,750
234.368011,14817.809,63.22608,750
234.388011,14819.074,63.22608,750
234.408011,14820.343,63.22608,750
234.428011,14821.614,63.22608,750
234.448011,14822.89,63.22608,750
234.468011,14824.169,64.05436,750
234.488011,14825.451,64.05436,705.078
234.508011,14826.735,64.05436,578.733
234.528011,14828.022,64.05436,477.214
234.548011,14829.311,64.05436,405.211
234.568011,14830.601,64.60084,366.3
234.588011,14831.891,64.60084,305.613
234.608011,14833.182,64.60084,250.563
234.628011,14834.472,64.60084,201.571
234.648011,14835.764,64.60084,165.024
234.668011,14837.055,64.67679,141.087
234.688011,14838.347,64.67679,119.518
234.708011,14839.638,64.67679,107.911
234.728011,14840.929,64.67679,100.239
234.748011,14842.219,64.67679,85.60201
234.768011,14843.508,64.50972,71.989
234.788011,14844.796,64.50972,62.047
234.808011,14846.083,64.50972,52.152
234.828011,14847.369,64.50972,49.906
234.848011,14848.654,64.50972,50.767
234.868011,14849.937,64.32793,50.767
234.888011,14851.22,64.32793,61.209
234.908011,14852.503,64.32793,82.642
234.928011,14853.784,64.32793,119.097
234.948011,14855.065,64.32793,177.75
234.968011,14856.346,64.14199,245.401
234.988011,14857.627,64.14199,295.284
235.008011,14858.908,64.14199,328.723
235.028011,14860.19,64.14199,347.88
235.048011,14861.473,64.14199,370.78
235.068011,14862.756,64.32906,396.099
235.088011,14864.041,64.32906,409.845
235.108011,14865.325,64.32906,449.997
235.128011,14866.611,64.32906,479.389
235.148011,14867.897,64.32906,503.202
235.168011,14869.185,64.70925,553.951
235.188011,14870.474,64.70925,601.651
235.208011,14871.767,64.70925,663.334
235.228011,14873.063,64.70925,728.359
235.248011,14874.362,64.70925,750
235.268011,14875.665,65.47418,750
235.288011,14876.97,65.47418,750
235.308011,14878.279,65.47418,750
235.328011,14879.59,65.47418,750
235.348011,14880.905,65.47418,750
235.368011,14882.223,66.31319,750
235.388011,14883.543,66.31319,750
235.408011,14884.867,66.31319,750
235.428011,14886.194,66.31319,750
235.448011,14887.525,66.31319,750
235.468011,14888.86,67.1675,750
235.488011,14890.199,67.1675,750
235.508011,14891.541,67.1675,750
235.528011,14892.886,67.1675,750
235.548011,14894.236,67.1675,750
235.568011,14895.587,67.99749,750
235.588011,14896.942,67.99749,750
235.608011,14898.299,67.99749,750
235.628011,14899.661,67.99749,750
235.648011,14901.025,67.99749,750
235.668011,14902.393,68.79153,750
235.688011,14903.764,68.79153,750
235.708011,14905.138,68.79153,750
235.728011,14906.515,68.79153,750
235.748011,14907.895,68.79153,750
235.768011,14909.277,69.58295,750
235.788011,14910.662,69.58295,750
235.808011,14912.05,69.58295,750
235.828011,14913.441,69.58295,750
235.848011,14914.834,69.58295,750
235.868011,14916.232,70.33134,750
235.888011,14917.633,70.33134,750
235.908011,14919.037,70.33134,750
235.928011,14920.444,70.33134,750
235.948011,14921.854,70.33134,750
235.968011,14923.266,71.06664,750
235.988011,14924.681,71.06664,750
236.008011,14926.099,71.06664,750
236.028011,14927.519,71.06664,750
236.048011,14928.942,71.06664,750
236.068011,14930.367,71.76608,750
236.088011,14931.795,71.76608,750
236.108011,14933.226,71.76608,750
236.128011,14934.659,71.76608,750
236.148011,14936.095,71.76608,750
236.168011,14937.533,72.44325,750
236.188011,14938.973,72.44325,750
236.208011,14940.415,72.44325,750
236.228011,14941.859,72.44325,750
236.248011,14943.306,72.44325,750
236.268011,14944.755,73.06179,750
236.288011,14946.206,73.06179,743.395
236.308011,14947.66,73.06179,721.197
236.328011,14949.115,73.06179,709.812
236.348011,14950.573,73.06179,711.684
236.368011,14952.034,73.63777,713.559
236.388011,14953.497,73.63777,713.559
236.408011,14954.962,73.63777,713.559
236.428011,14956.431,73.63777,713.559
236.448011,14957.901,73.63777,713.559
236.468011,14959.374,74.2214,713.559
236.488011,14960.848,74.2214,713.559
236.508011,14962.325,74.2214,707.941
236.528011,14963.803,74.2214,707.941
236.548011,14965.282,74.2214,706.198
236.568011,14966.764,74.80813,700.602
236.588011,14968.249,74.80813,694.032
236.608011,14969.737,74.80813,685.017
236.628011,14971.227,74.80813,673.227
236.648011,14972.719,74.80813,666.87
236.668011,14974.214,75.27875,666.87
236.688011,14975.71,75.27875,668.701
236.708011,14977.208,75.27875,668.701
236.728011,14978.708,75.27875,668.701
236.748011,14980.209,75.27875,668.701
236.768011,14981.713,75.71503,668.701
236.788011,14983.217,75.71503,668.701
236.808011,14984.724,75.71503,668.701
236.828011,14986.232,75.71503,668.701
236.848011,14987.741,75.71503,675.064
236.868011,14989.254,76.15051,696.013
236.888011,14990.769,76.15051,718.564
236.908011,14992.287,76.15051,750
236.928011,14993.806,76.15051,750
236.948011,14995.328,76.15051,750
236.968011,14996.852,76.58688,750
236.988011,14998.379,76.58688,750
237.008011,14999.908,76.58688,750
237.028011,15001.439,76.58688,750
237.048011,15002.972,76.58688,750
237.068011,15004.508,77.10879,750
237.088011,15006.046,77.10879,750
237.108011,15007.587,77.10879,750
237.128011,15009.13,77.10879,750
237.148011,15010.676,77.10879,750
237.168011,15012.223,77.64728,750
237.188011,15013.773,77.64728,750
237.208011,15015.325,77.64728,750
237.228011,15016.879,77.64728,750
237.248011,15018.436,77.64728,750
237.268011,15019.995,78.20347,750
237.288011,15021.557,78.20347,750
237.308011,15023.121,78.20347,750
237.328011,15024.688,78.20347,750
237.348011,15026.257,78.20347,750
237.368011,15027.829,78.75472,750
237.388011,15029.402,78.75472,750
237.408011,15030.977,78.75472,750
237.428011,15032.554,78.75472,750
237.448011,15034.133,78.75472,750
237.468011,15035.715,79.3032,750
237.488011,15037.3,79.3032,750
237.508011,15038.887,79.3032,750
237.528011,15040.476,79.3032,750
237.548011,15042.066,79.3032,750
237.568011,15043.66,79.84747,750
237.588011,15045.256,79.84747,750
237.608011,15046.856,79.84747,750
237.628011,15048.456,79.84747,750
237.648011,15050.059,79.84747,750
237.668011,15051.664,80.34363,750
237.688011,15053.272,80.34363,750
237.708011,15054.882,80.34363,750
237.728011,15056.493,80.34363,750
237.748011,15058.106,80.34363,750
237.768011,15059.722,80.82655,750
237.788011,15061.338,80.82655,750
237.808011,15062.957,80.82655,750
237.828011,15064.577,80.82655,749.999
237.848011,15066.198,80.82655,750
237.868011,15067.821,81.28342,750
237.888011,15069.446,81.28342,750
237.908011,15071.073,81.28342,750
237.928011,15072.703,81.28342,750
237.948011,15074.335,81.28342,750
237.968011,15075.971,81.74271,750
237.988011,15077.607,81.74271,750
238.008011,15079.245,81.74271,750
238.028011,15080.885,81.74271,750
238.048011,15082.527,81.74271,750
238.068011,15084.17,82.16456,750
238.088011,15085.814,82.16456,750
238.108011,15087.46,82.16456,750
238.128011,15089.108,82.16456,750
238.148011,15090.757,82.16456,750
238.168011,15092.409,82.61124,750
238.188011,15094.062,82.61124,750
238.208011,15095.717,82.61124,750
238.228011,15097.374,82.61124,750
238.248011,15099.031,82.61124,750
238.268011,15100.69,83.03743,750
238.288011,15102.351,83.03743,749.995
238.308011,15104.014,83.03743,681.436
238.328011,15105.679,83.03743,525.39
238.348011,15107.344,83.03743,357.144
238.368011,15109.01,83.24409,-127.888
238.388011,15110.673,83.24409,-181.352
238.408011,15112.331,83.24409,-260.987
238.428011,15113.984,83.24409,-285.275
238.448011,15115.63,83.24409,-334.466
238.468011,15117.269,81.81081,-344.871
238.488011,15118.9,81.81081,-295.665
238.508011,15120.524,81.81081,-258.867
238.528011,15122.142,81.81081,-192.618
238.548011,15123.754,81.81081,-160.3
238.568011,15125.362,80.33083,-101.177
238.588011,15126.967,80.33083,-67.254
238.608011,15128.571,80.33083,-54.068
238.628011,15130.173,80.33083,-51.23
238.648011,15131.772,80.33083,-48.545
238.668011,15133.369,79.82452,-47.521
238.688011,15134.963,79.82452,-47.194
238.708011,15136.556,79.82452,-46.638
238.728011,15138.148,79.82452,-46.428
238.748011,15139.738,79.82452,-46.085
238.768011,15141.327,79.40768,-45.861
238.788011,15142.915,79.40768,-45.774
238.808011,15144.501,79.40768,-45.632
238.828011,15146.085,79.40768,-45.631
238.848011,15147.667,79.40768,-45.613
238.868011,15149.248,78.99937,-45.568
238.888011,15150.827,78.99937,-45.4
238.908011,15152.404,78.99937,-45.4
238.928011,15153.98,78.99937,-45.528
238.948011,15155.552,78.99937,-45.531
238.968011,15157.122,78.61963,-45.765
238.988011,15158.69,78.61963,-46.11
239.008011,15160.256,78.61963,-49.709
239.028011,15161.82,78.61963,-56.451
239.048011,15163.381,78.61963,-85.737
239.068011,15164.94,78.26933,-96.103
239.088011,15166.497,78.26933,-113.497
239.108011,15168.051,78.26933,-120.363
239.128011,15169.605,78.26933,-137.858
239.148011,15171.158,78.26933,-162.229
239.168011,15172.71,77.51704,-200.467
239.188011,15174.261,77.51704,-219.332
239.208011,15175.802,77.51704,-258.246
239.228011,15177.333,77.51704,-285.776
239.248011,15178.855,77.51704,-308.801
239.268011,15180.37,75.57826,-325.055
239.288011,15181.877,75.57826,-332.806
239.308011,15183.377,75.57826,-349.73
239.328011,15184.87,75.57826,-365.243
239.348011,15186.353,75.57826,-372.173
239.368011,15187.827,73.51376,-382.593
239.388011,15189.293,73.51376,-385.482
239.408011,15190.751,73.51376,-386.564
239.428011,15192.201,73.51376,-384.601
239.448011,15193.642,73.51376,-374.027
239.468011,15195.075,71.24854,-365.008
239.488011,15196.498,71.24854,-351.287
239.508011,15197.911,71.24854,-336.342
239.528011,15199.316,71.24854,-289.665
239.548011,15200.714,71.24854,-273.366
239.568011,15202.104,69.25909,-249.58
239.588011,15203.487,69.25909,-240.581
239.608011,15204.864,69.25909,-243.873
239.628011,15206.234,69.25909,-257.928
239.648011,15207.597,69.25909,-271.318
239.668011,15208.953,67.58572,-275.027
239.688011,15210.302,67.58572,-276.313
239.708011,15211.644,67.58572,-274.083
239.728011,15212.977,67.58572,-262.658
239.748011,15214.303,67.58572,-249.492
239.768011,15215.622,65.76324,-218.943
239.788011,15216.934,65.76324,-191.288
239.808011,15218.239,65.76324,-158.617
239.828011,15219.54,65.76324,-45
239.848011,15220.836,65.76324,-95.32899
239.868011,15222.128,64.60487,-70.237
239.888011,15223.418,64.60487,-55.378
239.908011,15224.705,64.60487,-50.844
239.928011,15225.99,64.60487,-48.815
239.948011,15227.272,64.60487,-48.979
239.968011,15228.553,64.00221,-50.326
239.988011,15229.831,64.00221,-54.178
240.008011,15231.107,64.00221,-56.901
240.028011,15232.381,64.00221,-61.658
240.048011,15233.651,64.00221,-67.178
240.068011,15234.919,63.34741,-71.67
240.088011,15236.184,63.34741,-74.455
240.108011,15237.447,63.34741,-79.983
240.128011,15238.706,63.34741,-81.272
240.148011,15239.962,63.34741,-74.987
240.168011,15241.216,62.59985,-59.173
240.188011,15242.466,62.59985,-49.667
240.208011,15243.714,62.59985,-47.678
240.228011,15244.96,62.59985,-46.097
240.248011,15246.203,62.59985,-40.36
240.268011,15247.444,61.97304,-19.887
240.288011,15248.682,61.97304,-11.992
240.308011,15249.918,61.97304,-14.566
240.328011,15251.152,61.97304,-16.084
240.348011,15252.384,61.97304,-24.747
240.368011,15253.613,61.40439,-32.818
240.388011,15254.839,61.40439,-36.557
240.408011,15256.063,61.40439,-37.492
240.428011,15257.285,61.40439,-37.081
240.448011,15258.504,61.40439,-37.057
240.468011,15259.721,60.84209,-37.057
240.488011,15260.935,60.84209,-38.496
240.508011,15262.147,60.84209,-42.381
240.528011,15263.357,60.84209,-44.79
240.548011,15264.565,60.84209,-45.045
240.568011,15265.771,60.28424,-45.064
240.588011,15266.975,60.28424,-45.078
240.608011,15268.177,60.28424,-45.38
240.628011,15269.375,60.28424,-45.735
240.648011,15270.572,60.28424,-45.455
240.668011,15271.765,59.60872,-45.154
240.688011,15272.956,59.60872,-45.024
240.708011,15274.144,59.60872,-34.416
240.728011,15275.33,59.60872,1.104
240.748011,15276.514,59.60872,58.531
240.768011,15277.696,59.11718,119.8
240.788011,15278.877,59.11718,196.263
240.808011,15280.056,59.11718,300.109
240.828011,15281.235,59.11718,421.35
240.848011,15282.414,59.11718,534.736
240.868011,15283.594,59.10876,660.534
240.888011,15284.775,59.10876,750
240.908011,15285.959,59.10876,750
240.928011,15287.145,59.10876,750
240.948011,15288.334,59.10876,750
240.968011,15289.526,59.75087,750
240.988011,15290.721,59.75087,750
241.008011,15291.918,59.75087,750
241.028011,15293.118,59.75087,750
241.048011,15294.321,59.75087,696.756
241.068011,15295.526,60.3286,603.889
241.088011,15296.732,60.3286,571.894
241.108011,15297.94,60.3286,574.441
241.128011,15299.149,60.3286,577.92
241.148011,15300.36,60.3286,606.13
241.168011,15301.572,60.75645,645.392
241.188011,15302.787,60.75645,678.99
241.208011,15304.003,60.75645,729.871
241.228011,15305.222,60.75645,750
241.248011,15306.443,60.75645,750
241.268011,15307.667,61.29284,750
241.288011,15308.892,61.29284,750
241.308011,15310.12,61.29284,750
241.328011,15311.35,61.29284,750
241.348011,15312.582,61.29284,750
241.368011,15313.817,61.91898,750
241.388011,15315.054,61.91898,750
241.408011,15316.294,61.91898,750
241.428011,15317.537,61.91898,750
241.448011,15318.782,61.91898,750
241.468011,15320.03,62.50784,750
241.488011,15321.28,62.50784,750
241.508011,15322.532,62.50784,750
241.528011,15323.786,62.50784,750
241.548011,15325.042,62.50784,750
241.568011,15326.301,63.04482,750
241.588011,15327.561,63.04482,750
241.608011,15328.823,63.04482,750
241.628011,15330.088,63.04482,750
241.648011,15331.354,63.04482,750
241.668011,15332.623,63.63728,750
241.688011,15333.895,63.63728,750
241.708011,15335.169,63.63728,750
241.728011,15336.446,63.63728,750
241.748011,15337.725,63.63728,750
241.768011,15339.006,64.19894,750
241.788011,15340.29,64.19894,750
241.808011,15341.575,64.19894,750
241.828011,15342.863,64.19894,750
241.848011,15344.153,64.19894,750
241.868011,15345.446,64.8091,750
241.888011,15346.742,64.8091,750
241.908011,15348.04,64.8091,750
241.928011,15349.341,64.8091,750
241.948011,15350.644,64.8091,750
241.968011,15351.949,65.38381,750
241.988011,15353.256,65.38381,750
242.008011,15354.565,65.38381,750
242.028011,15355.876,65.38381,750
242.048011,15357.189,65.38381,750
242.068011,15358.505,65.98888,750
242.088011,15359.824,65.98888,750
242.108011,15361.145,65.98888,750
242.128012,15362.468,65.98888,750
242.148012,15363.793,65.98888,750
242.168012,15365.12,66.52502,750
242.188012,15366.45,66.52502,685.017
242.208012,15367.782,66.52502,645.03
242.228012,15369.115,66.52502,599.533
242.248012,15370.45,66.52502,568.428
242.268012,15371.786,66.92936,558.189
242.288012,15373.123,66.92936,548.128
242.308012,15374.462,66.92936,538.81
242.328012,15375.802,66.92936,538.017
242.348012,15377.142,66.92936,538.017
242.368012,15378.484,67.21709,571.894
242.388012,15379.827,67.21709,617.853
242.408012,15381.172,67.21709,662.725
242.428012,15382.518,67.21709,734.032
242.448012,15383.867,67.21709,750
242.468012,15385.219,67.72675,750
242.488012,15386.573,67.72675,750
242.508012,15387.929,67.72675,750
242.528012,15389.288,67.72675,750
242.548012,15390.649,67.72675,750
242.568012,15392.013,68.36565,750
242.588012,15393.38,68.36565,750
242.608012,15394.748,68.36565,750
242.628012,15396.12,68.36565,750
242.648012,15397.493,68.36565,750
242.668012,15398.869,68.99707,750
242.688012,15400.248,68.99707,750
242.708012,15401.628,68.99707,750
242.728012,15403.012,68.99707,750
242.748012,15404.397,68.99707,750
242.768012,15405.786,69.62161,750
242.788012,15407.177,69.62161,649.861
242.808012,15408.57,69.62161,517.992
242.828012,15409.966,69.62161,345.928
242.848012,15411.364,69.62161,227.991
242.868012,15412.76,69.8821,91.86
242.888012,15414.154,69.8821,37.123
242.908012,15415.547,69.8821,11.188
242.928012,15416.939,69.8821,1.762
242.948012,15418.329,69.8821,1.938
242.968012,15419.719,69.53436,2.115
242.988012,15421.107,69.53436,-1.788
243.008012,15422.494,69.53436,-10.983
243.028012,15423.88,69.53436,-21.162
243.048012,15425.264,69.53436,-31.276
243.068012,15426.647,69.06924,-36.966
243.088012,15428.028,69.06924,-39.174
243.108012,15429.406,69.06924,-40.408
243.128012,15430.783,69.06924,-42.714
243.148012,15432.159,69.06924,-43.881
243.168012,15433.534,68.6881,-44.689
243.188012,15434.907,68.6881,-44.865
243.208012,15436.278,68.6881,-44.784
243.228012,15437.648,68.6881,-44.784
243.248012,15439.015,68.6881,-44.772
243.268012,15440.38,68.19861,-44.689
243.288012,15441.744,68.19861,-44.689
243.308012,15443.106,68.19861,-44.689
243.328012,15444.466,68.19861,-44.689
243.348012,15445.825,68.19861,-43.668
243.368012,15447.182,67.82307,-38.199
243.388012,15448.539,67.82307,-25.411
243.408012,15449.893,67.82307,5.058
243.428012,15451.246,67.82307,49.906
243.448012,15452.597,67.82307,91.465
243.468012,15453.946,67.42298,138.804
243.488012,15455.294,67.42298,202.146
243.508012,15456.642,67.42298,272.989
243.528012,15457.99,67.42298,333.142
243.548012,15459.339,67.42298,402.747
243.568012,15460.689,67.53533,467.577
243.588012,15462.04,67.53533,560.829
243.608012,15463.393,67.53533,663.822
243.628012,15464.749,67.53533,750
243.648012,15466.107,67.53533,750
243.668012,15467.467,68.08305,750
243.688012,15468.831,68.08305,750
243.708012,15470.196,68.08305,750
243.728012,15471.565,68.08305,750
243.748012,15472.935,68.08305,750
243.768012,15474.308,68.77728,750
243.788012,15475.685,68.77728,750
243.808012,15477.064,68.77728,750
243.828012,15478.445,68.77728,750
243.848012,15479.83,68.77728,750
243.868012,15481.217,69.41158,750
243.888012,15482.606,69.41158,750
243.908012,15483.998,69.41158,750
243.928012,15485.392,69.41158,750
243.948012,15486.788,69.41158,750
243.968012,15488.186,70.01893,750
243.988012,15489.588,70.01893,726.472
244.008012,15490.992,70.01893,666.016
244.028012,15492.398,70.01893,577.92
244.048012,15493.805,70.01893,530.449
244.068012,15495.213,70.41188,530.449
244.088012,15496.622,70.41188,530.449
244.108012,15498.032,70.41188,548.128
244.128012,15499.443,70.41188,576.18
244.148012,15500.854,70.41188,597.066
244.168012,15502.267,70.70696,608.256
244.188012,15503.681,70.70696,614.886
244.208012,15505.097,70.70696,643.584
244.228012,15506.515,70.70696,692.424
244.248012,15507.935,70.70696,750
244.268012,15509.357,71.11887,750
244.288012,15510.782,71.11887,749.999
244.308012,15512.208,71.11887,750
244.328012,15513.637,71.11887,750
244.348012,15515.067,71.11887,750
244.368012,15516.499,71.67066,750
244.388012,15517.934,71.67066,750
244.408012,15519.371,71.67066,750
244.428012,15520.811,71.67066,750
244.448012,15522.253,71.67066,750
244.468012,15523.698,72.26449,750
244.488012,15525.144,72.26449,750
244.508012,15526.594,72.26449,750
244.528012,15528.045,72.26449,750
244.548012,15529.498,72.26449,750
244.568012,15530.954,72.88019,750
244.588012,15532.413,72.88019,750
244.608012,15533.875,72.88019,750
244.628012,15535.339,72.88019,750
244.648012,15536.806,72.88019,750
244.668012,15538.274,73.47217,750
244.688012,15539.745,73.47217,750
244.708012,15541.217,73.47217,750
244.728012,15542.692,73.47217,750
244.748012,15544.169,73.47217,750
244.768012,15545.649,74.05032,750
244.788012,15547.131,74.05032,750
244.808012,15548.615,74.05032,750
244.828012,15550.102,74.05032,750
244.848012,15551.59,74.05032,750
244.868012,15553.08,74.62041,750
244.888012,15554.573,74.62041,750
244.908012,15556.069,74.62041,750
244.928012,15557.567,74.62041,750
244.948012,15559.069,74.62041,750
244.968012,15560.573,75.22077,750
244.988012,15562.079,75.22077,750
245.008012,15563.586,75.22077,750
245.028012,15565.096,75.22077,750
245.048012,15566.608,75.22077,750
245.068012,15568.122,75.78275,750
245.088012,15569.639,75.78275,750
245.108012,15571.157,75.78275,750
245.128012,15572.678,75.78275,750
245.148012,15574.203,75.78275,750
245.168012,15575.729,76.34199,750
245.188012,15577.258,76.34199,750
245.208012,15578.788,76.34199,750
245.228012,15580.32,76.34199,750
245.248012,15581.855,76.34199,750
245.268012,15583.391,76.88089,750
245.288012,15584.929,76.88089,750
245.308012,15586.469,76.88089,750
245.328012,15588.01,76.88089,750
245.348012,15589.554,76.88089,750
245.368012,15591.1,77.38649,750
245.388012,15592.648,77.38649,750
245.408012,15594.199,77.38649,750
245.428012,15595.753,77.38649,750
245.448012,15597.308,77.38649,750
245.468012,15598.865,77.93369,750
245.488012,15600.425,77.93369,749.999
245.508012,15601.986,77.93369,750
245.528012,15603.55,77.93369,750
245.548012,15605.116,77.93369,750
245.568012,15606.684,78.4522,750
245.588012,15608.253,78.4522,750
245.608012,15609.825,78.4522,750
245.628012,15611.399,78.4522,750
245.648012,15612.975,78.4522,750
245.668012,15614.553,78.94344,750
245.688012,15616.132,78.94344,750
